method,run_id,seed,epoch,train_loss,val_auc,test_auc,train_sampling_time,train_epoch_time,eval_time,local_epochs,max_subgraph_pipeline_time,aggregation_time,sgcn_epoch_time_max,subgraph_sampling_times,subgraph_train_times,subgraph_eval_times,subgraph_total_times
sgcn,1,0,1,0.5907153561711311,,,0.4948270320892334,0.1058344841003418,,3,0.1028437614440918,0.00299072265625,0.1058344841003418,"[0.013757944107055664, 0.044797658920288086, 0.013791084289550781, 0.013818025588989258, 0.01381993293762207, 0.01577138900756836, 0.013890743255615234, 0.013916730880737305, 0.013764381408691406, 0.013852596282958984, 0.01590108871459961, 0.013927936553955078, 0.01593470573425293, 0.015943527221679688, 0.015887022018432617, 0.015895843505859375, 0.013806819915771484, 0.013890266418457031, 0.015891551971435547, 0.0137939453125, 0.01397252082824707, 0.013849735260009766, 0.01589226722717285, 0.013915777206420898, 0.013823509216308594, 0.016013145446777344, 0.013794898986816406, 0.01380300521850586, 0.013824939727783203, 0.013974428176879883, 0.013852357864379883, 0.016057252883911133]","[0.027594327926635742, 0.02959299087524414, 0.029017210006713867, 0.028120994567871094, 0.030162334442138672, 0.027235984802246094, 0.02987813949584961, 0.028140783309936523, 0.02695775032043457, 0.030348777770996094, 0.027629852294921875, 0.030129432678222656, 0.03060150146484375, 0.03066086769104004, 0.03183937072753906, 0.027062416076660156, 0.027347564697265625, 0.03202986717224121, 0.027871370315551758, 0.028750896453857422, 0.03165721893310547, 0.030941009521484375, 0.0293428897857666, 0.03093123435974121, 0.03288006782531738, 0.03132510185241699, 0.029175758361816406, 0.031152963638305664, 0.03446316719055176, 0.0346224308013916, 0.034993648529052734, 0.03164052963256836]","[0.06149148941040039, 0.013977527618408203, 0.013859748840332031, 0.013785123825073242, 0.014239788055419922, 0.01338958740234375, 0.013762474060058594, 0.013678550720214844, 0.013276338577270508, 0.014214515686035156, 0.01368093490600586, 0.014125347137451172, 0.014265298843383789, 0.014271259307861328, 0.014520645141601562, 0.01342010498046875, 0.013259410858154297, 0.014337301254272461, 0.013533353805541992, 0.013764142990112305, 0.014497995376586914, 0.014299631118774414, 0.013922452926635742, 0.014322996139526367, 0.014837026596069336, 0.014478445053100586, 0.01381540298461914, 0.01437067985534668, 0.014598608016967773, 0.014600276947021484, 0.014521121978759766, 0.01447439193725586]","[0.1028437614440918, 0.08836817741394043, 0.05666804313659668, 0.055724143981933594, 0.058222055435180664, 0.0563969612121582, 0.05753135681152344, 0.05573606491088867, 0.053998470306396484, 0.058415889739990234, 0.057211875915527344, 0.058182716369628906, 0.06080150604248047, 0.060875654220581055, 0.06224703788757324, 0.05637836456298828, 0.054413795471191406, 0.0602574348449707, 0.0572962760925293, 0.05630898475646973, 0.06012773513793945, 0.059090375900268555, 0.059157609939575195, 0.05917000770568848, 0.06154060363769531, 0.06181669235229492, 0.05678606033325195, 0.0593266487121582, 0.06288671493530273, 0.06319713592529297, 0.06336712837219238, 0.06217217445373535]"
sgcn,1,0,2,0.4503041673451662,,,0.4588468074798584,0.0669698715209961,,3,0.06410431861877441,0.0028655529022216797,0.0669698715209961,"[0.013520002365112305, 0.013832330703735352, 0.013791561126708984, 0.013987064361572266, 0.013854026794433594, 0.013950109481811523, 0.013895511627197266, 0.013831615447998047, 0.01592707633972168, 0.013734817504882812, 0.013728618621826172, 0.01384878158569336, 0.013880491256713867, 0.015880823135375977, 0.013923883438110352, 0.013740062713623047, 0.015907764434814453, 0.015759706497192383, 0.015881776809692383, 0.015859603881835938, 0.015908479690551758, 0.015893936157226562, 0.013792276382446289, 0.013847112655639648, 0.013815879821777344, 0.013820648193359375, 0.013858318328857422, 0.013837575912475586, 0.013823509216308594, 0.013826370239257812, 0.01387333869934082, 0.01381373405456543]","[0.02933359146118164, 0.029136180877685547, 0.030054092407226562, 0.02947545051574707, 0.028606891632080078, 0.03003978729248047, 0.028299331665039062, 0.030340194702148438, 0.02884387969970703, 0.028063297271728516, 0.02726125717163086, 0.028847932815551758, 0.030755043029785156, 0.029089927673339844, 0.028623342514038086, 0.0304105281829834, 0.03240060806274414, 0.031946420669555664, 0.03172016143798828, 0.030866622924804688, 0.033368587493896484, 0.03018951416015625, 0.02867603302001953, 0.03070235252380371, 0.02997732162475586, 0.029903888702392578, 0.03305554389953613, 0.027868032455444336, 0.027635812759399414, 0.027073144912719727, 0.03049015998840332, 0.029796123504638672]","[0.01403188705444336, 0.013821125030517578, 0.014104127883911133, 0.014030933380126953, 0.013898134231567383, 0.014121294021606445, 0.01357269287109375, 0.014193296432495117, 0.0138397216796875, 0.013651609420776367, 0.013303279876708984, 0.013755083084106445, 0.014176607131958008, 0.014450788497924805, 0.01601123809814453, 0.014142990112304688, 0.014726877212524414, 0.01432490348815918, 0.014542818069458008, 0.014363765716552734, 0.014827251434326172, 0.014078140258789062, 0.013816595077514648, 0.01425623893737793, 0.014000415802001953, 0.014065980911254883, 0.01482844352722168, 0.013565540313720703, 0.013446331024169922, 0.013357400894165039, 0.014114141464233398, 0.013969182968139648]","[0.056885480880737305, 0.05678963661193848, 0.05794978141784668, 0.05749344825744629, 0.056359052658081055, 0.05811119079589844, 0.05576753616333008, 0.0583651065826416, 0.05861067771911621, 0.055449724197387695, 0.054293155670166016, 0.05645179748535156, 0.05881214141845703, 0.059421539306640625, 0.05855846405029297, 0.05829358100891113, 0.06303524971008301, 0.06203103065490723, 0.06214475631713867, 0.06108999252319336, 0.06410431861877441, 0.060161590576171875, 0.05628490447998047, 0.05880570411682129, 0.057793617248535156, 0.057790517807006836, 0.061742305755615234, 0.055271148681640625, 0.05490565299987793, 0.05425691604614258, 0.05847764015197754, 0.05757904052734375]"
sgcn,1,0,3,0.388583118095994,,,0.4528994560241699,0.06740546226501465,,3,0.06450057029724121,0.0029048919677734375,0.06740546226501465,"[0.013685941696166992, 0.013824224472045898, 0.013774394989013672, 0.015920400619506836, 0.013773679733276367, 0.013884782791137695, 0.013914346694946289, 0.013914346694946289, 0.013914108276367188, 0.0138092041015625, 0.013868570327758789, 0.01386117935180664, 0.013699054718017578, 0.013856887817382812, 0.01386570930480957, 0.01379251480102539, 0.013718366622924805, 0.015929698944091797, 0.013852596282958984, 0.013822793960571289, 0.013829231262207031, 0.015876054763793945, 0.01383829116821289, 0.013825416564941406, 0.013886451721191406, 0.015923500061035156, 0.013882160186767578, 0.015865564346313477, 0.013824462890625, 0.01381826400756836, 0.013833045959472656, 0.013814210891723633]","[0.028999805450439453, 0.02914142608642578, 0.026987075805664062, 0.02844405174255371, 0.029050111770629883, 0.02893686294555664, 0.02943277359008789, 0.029945850372314453, 0.028970718383789062, 0.029257774353027344, 0.02771449089050293, 0.03047633171081543, 0.028847932815551758, 0.02907538414001465, 0.029565095901489258, 0.02986621856689453, 0.030716657638549805, 0.028348684310913086, 0.028371572494506836, 0.028006315231323242, 0.0332944393157959, 0.03099370002746582, 0.029978513717651367, 0.030955791473388672, 0.031038761138916016, 0.03356051445007324, 0.033072471618652344, 0.02918076515197754, 0.03061199188232422, 0.032942771911621094, 0.028429269790649414, 0.03188467025756836]","[0.013862371444702148, 0.01398468017578125, 0.013182878494262695, 0.013872623443603516, 0.013884782791137695, 0.013956546783447266, 0.013988971710205078, 0.014056682586669922, 0.013829469680786133, 0.01390695571899414, 0.01349782943725586, 0.014145612716674805, 0.013868093490600586, 0.013584136962890625, 0.013991594314575195, 0.014100790023803711, 0.014322280883789062, 0.013675928115844727, 0.013423681259155273, 0.013626575469970703, 0.01478886604309082, 0.014305591583251953, 0.014026641845703125, 0.014432191848754883, 0.01433873176574707, 0.015016555786132812, 0.01481771469116211, 0.013843774795532227, 0.01433706283569336, 0.01474142074584961, 0.013656377792358398, 0.014575481414794922]","[0.056548118591308594, 0.05695033073425293, 0.05394434928894043, 0.05823707580566406, 0.056708574295043945, 0.0567781925201416, 0.05733609199523926, 0.057916879653930664, 0.05671429634094238, 0.056973934173583984, 0.05508089065551758, 0.058483123779296875, 0.05641508102416992, 0.056516408920288086, 0.05742239952087402, 0.05775952339172363, 0.05875730514526367, 0.05795431137084961, 0.055647850036621094, 0.055455684661865234, 0.06191253662109375, 0.06117534637451172, 0.05784344673156738, 0.05921339988708496, 0.05926394462585449, 0.06450057029724121, 0.06177234649658203, 0.05889010429382324, 0.05877351760864258, 0.06150245666503906, 0.05591869354248047, 0.060274362564086914]"
sgcn,1,0,4,0.3684699386358261,,,0.4658186435699463,0.06548261642456055,,3,0.06275033950805664,0.0027322769165039062,0.06548261642456055,"[0.01366424560546875, 0.013851165771484375, 0.013776779174804688, 0.013757467269897461, 0.01392054557800293, 0.013874530792236328, 0.013652801513671875, 0.013801097869873047, 0.013772249221801758, 0.013748407363891602, 0.015801191329956055, 0.013783693313598633, 0.013647317886352539, 0.013722419738769531, 0.013671636581420898, 0.01590704917907715, 0.013749837875366211, 0.013741254806518555, 0.01588129997253418, 0.013705730438232422, 0.013763666152954102, 0.015902996063232422, 0.015935182571411133, 0.015898466110229492, 0.013738632202148438, 0.015887975692749023, 0.015931367874145508, 0.015920400619506836, 0.015905380249023438, 0.013717174530029297, 0.015914201736450195, 0.015872478485107422]","[0.028012752532958984, 0.02838730812072754, 0.02880120277404785, 0.027172327041625977, 0.029907703399658203, 0.027184009552001953, 0.027976512908935547, 0.028482675552368164, 0.028914451599121094, 0.027419328689575195, 0.02791309356689453, 0.02820730209350586, 0.02886509895324707, 0.029801368713378906, 0.03180336952209473, 0.02894425392150879, 0.030364513397216797, 0.031178712844848633, 0.027215242385864258, 0.027021408081054688, 0.03174996376037598, 0.03183317184448242, 0.030848264694213867, 0.0293276309967041, 0.030926227569580078, 0.030922412872314453, 0.032325029373168945, 0.031035423278808594, 0.028988122940063477, 0.0313723087310791, 0.030672550201416016, 0.030190229415893555]","[0.01365518569946289, 0.013817787170410156, 0.013778924942016602, 0.013421773910522461, 0.013919830322265625, 0.013518333435058594, 0.013522148132324219, 0.01373147964477539, 0.013745307922363281, 0.013462305068969727, 0.013607501983642578, 0.013708829879760742, 0.013919830322265625, 0.01383519172668457, 0.014386892318725586, 0.013822555541992188, 0.01417088508605957, 0.014338016510009766, 0.013333797454833984, 0.013240337371826172, 0.014479875564575195, 0.014433860778808594, 0.014384031295776367, 0.013814449310302734, 0.014186382293701172, 0.014333486557006836, 0.014493942260742188, 0.014213800430297852, 0.013765096664428711, 0.014258384704589844, 0.014276266098022461, 0.014053583145141602]","[0.055332183837890625, 0.05605626106262207, 0.05635690689086914, 0.0543515682220459, 0.05774807929992676, 0.054576873779296875, 0.05515146255493164, 0.0560152530670166, 0.05643200874328613, 0.05463004112243652, 0.057321786880493164, 0.055699825286865234, 0.056432247161865234, 0.05735898017883301, 0.05986189842224121, 0.058673858642578125, 0.05828523635864258, 0.05925798416137695, 0.05643033981323242, 0.05396747589111328, 0.05999350547790527, 0.06217002868652344, 0.06116747856140137, 0.05904054641723633, 0.05885124206542969, 0.06114387512207031, 0.06275033950805664, 0.06116962432861328, 0.058658599853515625, 0.05934786796569824, 0.06086301803588867, 0.06011629104614258]"
sgcn,1,0,5,0.36237667966634035,0.7049485972378766,0.62041613431451,0.45400214195251465,0.06582093238830566,2.405426263809204,3,0.06295108795166016,0.002869844436645508,0.06582093238830566,"[0.013522624969482422, 0.014096498489379883, 0.014007806777954102, 0.01387786865234375, 0.013747930526733398, 0.013877153396606445, 0.013943910598754883, 0.013875722885131836, 0.013785123825073242, 0.015944957733154297, 0.013901948928833008, 0.013855218887329102, 0.013695955276489258, 0.013871192932128906, 0.01387643814086914, 0.013885736465454102, 0.015746593475341797, 0.015947580337524414, 0.015884876251220703, 0.013826131820678711, 0.013867616653442383, 0.013842105865478516, 0.013821840286254883, 0.015855073928833008, 0.01386117935180664, 0.013848304748535156, 0.014029264450073242, 0.013844013214111328, 0.014339447021484375, 0.013833999633789062, 0.013889789581298828, 0.013798236846923828]","[0.025913000106811523, 0.027454614639282227, 0.029387950897216797, 0.029188156127929688, 0.027012348175048828, 0.026968002319335938, 0.02957916259765625, 0.02920389175415039, 0.030806779861450195, 0.02933478355407715, 0.029515504837036133, 0.028319597244262695, 0.028590917587280273, 0.02853989601135254, 0.02895331382751465, 0.03235435485839844, 0.030591726303100586, 0.030609607696533203, 0.02774810791015625, 0.030478477478027344, 0.026533842086791992, 0.02945733070373535, 0.03371381759643555, 0.03250932693481445, 0.028591394424438477, 0.030504941940307617, 0.0295412540435791, 0.029392242431640625, 0.03290891647338867, 0.03171968460083008, 0.03070378303527832, 0.028266429901123047]","[0.013018369674682617, 0.013658523559570312, 0.013968467712402344, 0.013904333114624023, 0.013379096984863281, 0.013324260711669922, 0.013958215713500977, 0.013911247253417969, 0.014211416244506836, 0.013917922973632812, 0.014113903045654297, 0.013748645782470703, 0.013699054718017578, 0.013743162155151367, 0.01378941535949707, 0.014676570892333984, 0.014222145080566406, 0.014112472534179688, 0.013499975204467773, 0.014072179794311523, 0.013228654861450195, 0.013945817947387695, 0.014882087707519531, 0.014586687088012695, 0.013685464859008789, 0.014244318008422852, 0.013966083526611328, 0.013885259628295898, 0.01469111442565918, 0.014560937881469727, 0.01427602767944336, 0.013660192489624023]","[0.05245399475097656, 0.05520963668823242, 0.05736422538757324, 0.05697035789489746, 0.05413937568664551, 0.054169416427612305, 0.05748128890991211, 0.056990861892700195, 0.05880331993103027, 0.05919766426086426, 0.05753135681152344, 0.0559234619140625, 0.05598592758178711, 0.05615425109863281, 0.05661916732788086, 0.06091666221618652, 0.06056046485900879, 0.060669660568237305, 0.05713295936584473, 0.05837678909301758, 0.05363011360168457, 0.05724525451660156, 0.06241774559020996, 0.06295108795166016, 0.056138038635253906, 0.058597564697265625, 0.05753660202026367, 0.05712151527404785, 0.06193947792053223, 0.06011462211608887, 0.05886960029602051, 0.0557248592376709]"
sgcn,1,0,6,0.35703999269753695,,,0.49828672409057617,0.1113128662109375,,3,0.10816597938537598,0.0031468868255615234,0.1113128662109375,"[0.014628410339355469, 0.05738425254821777, 0.013787269592285156, 0.01381230354309082, 0.013842582702636719, 0.01379847526550293, 0.01578044891357422, 0.013722896575927734, 0.013796091079711914, 0.013936281204223633, 0.013903379440307617, 0.013869285583496094, 0.013739585876464844, 0.01611638069152832, 0.013833045959472656, 0.01589655876159668, 0.01392817497253418, 0.013905763626098633, 0.01607346534729004, 0.015886783599853516, 0.013856649398803711, 0.013841629028320312, 0.01387929916381836, 0.013824224472045898, 0.013907670974731445, 0.013836145401000977, 0.014061927795410156, 0.013821125030517578, 0.013925313949584961, 0.013893365859985352, 0.013854503631591797, 0.01394343376159668]","[0.0299224853515625, 0.02940988540649414, 0.02709794044494629, 0.02944803237915039, 0.028492450714111328, 0.0303041934967041, 0.029163122177124023, 0.026120424270629883, 0.03060603141784668, 0.029522180557250977, 0.028582096099853516, 0.027947187423706055, 0.03266191482543945, 0.030918598175048828, 0.03236746788024902, 0.030210018157958984, 0.029522418975830078, 0.030864953994750977, 0.03075408935546875, 0.029881000518798828, 0.026947975158691406, 0.028087139129638672, 0.029732942581176758, 0.028586626052856445, 0.03144240379333496, 0.030653953552246094, 0.034009456634521484, 0.03163790702819824, 0.03313326835632324, 0.03156709671020508, 0.032236576080322266, 0.031775712966918945]","[0.06361508369445801, 0.013861417770385742, 0.013374805450439453, 0.014070987701416016, 0.013459444046020508, 0.01428985595703125, 0.013846397399902344, 0.013175249099731445, 0.014307260513305664, 0.013988733291625977, 0.013788461685180664, 0.013505697250366211, 0.014789342880249023, 0.014176368713378906, 0.014621496200561523, 0.013981342315673828, 0.013889312744140625, 0.014806985855102539, 0.014242410659790039, 0.014123916625976562, 0.013386964797973633, 0.013520240783691406, 0.013909339904785156, 0.013780832290649414, 0.014429807662963867, 0.014359474182128906, 0.014634132385253906, 0.013875722885131836, 0.014965295791625977, 0.014459609985351562, 0.014905929565429688, 0.014127254486083984]","[0.10816597938537598, 0.10065555572509766, 0.0542600154876709, 0.05733132362365723, 0.055794477462768555, 0.05839252471923828, 0.058789968490600586, 0.05301856994628906, 0.05870938301086426, 0.057447195053100586, 0.0562739372253418, 0.05532217025756836, 0.06119084358215332, 0.061211347579956055, 0.0608220100402832, 0.06008791923522949, 0.05733990669250488, 0.05957770347595215, 0.06106996536254883, 0.059891700744628906, 0.05419158935546875, 0.05544900894165039, 0.05752158164978027, 0.05619168281555176, 0.05977988243103027, 0.05884957313537598, 0.06270551681518555, 0.059334754943847656, 0.06202387809753418, 0.05992007255554199, 0.06099700927734375, 0.05984640121459961]"
sgcn,1,0,7,0.3531338768079877,,,0.452634334564209,0.06598591804504395,,3,0.06310772895812988,0.0028781890869140625,0.06598591804504395,"[0.013561248779296875, 0.013883352279663086, 0.013798236846923828, 0.015813350677490234, 0.015859365463256836, 0.013611078262329102, 0.013750314712524414, 0.013801097869873047, 0.013937234878540039, 0.013773679733276367, 0.013724327087402344, 0.01387786865234375, 0.013793468475341797, 0.013907670974731445, 0.015778541564941406, 0.013884305953979492, 0.015913009643554688, 0.013869762420654297, 0.013842105865478516, 0.013906478881835938, 0.01587533950805664, 0.013836383819580078, 0.013882637023925781, 0.013860464096069336, 0.013895511627197266, 0.013872623443603516, 0.013847589492797852, 0.013875246047973633, 0.013851642608642578, 0.013844013214111328, 0.013834714889526367, 0.01387166976928711]","[0.027207136154174805, 0.028812885284423828, 0.03067755699157715, 0.03091287612915039, 0.027577638626098633, 0.027209758758544922, 0.0274200439453125, 0.02667689323425293, 0.03063654899597168, 0.030761003494262695, 0.029401779174804688, 0.02987504005432129, 0.030800819396972656, 0.029829978942871094, 0.027294635772705078, 0.030773162841796875, 0.0301668643951416, 0.028594017028808594, 0.029901981353759766, 0.030992746353149414, 0.028736114501953125, 0.026862382888793945, 0.03205394744873047, 0.03092360496520996, 0.032827138900756836, 0.0283658504486084, 0.02895975112915039, 0.034564971923828125, 0.030215978622436523, 0.03234505653381348, 0.02834796905517578, 0.03334832191467285]","[0.013425827026367188, 0.013887166976928711, 0.014185428619384766, 0.014361858367919922, 0.013654947280883789, 0.01341867446899414, 0.013354301452636719, 0.013470649719238281, 0.014235973358154297, 0.014269351959228516, 0.014075756072998047, 0.014075279235839844, 0.014420270919799805, 0.014158964157104492, 0.013424396514892578, 0.014181375503540039, 0.014251470565795898, 0.013722896575927734, 0.014073848724365234, 0.014298677444458008, 0.01376199722290039, 0.01336812973022461, 0.014537572860717773, 0.01435542106628418, 0.01477813720703125, 0.013680219650268555, 0.013809442520141602, 0.014667510986328125, 0.014273405075073242, 0.014580965042114258, 0.013683557510375977, 0.0149993896484375]","[0.05419421195983887, 0.056583404541015625, 0.05866122245788574, 0.06108808517456055, 0.05709195137023926, 0.054239511489868164, 0.05452466011047363, 0.05394864082336426, 0.058809757232666016, 0.05880403518676758, 0.05720186233520508, 0.05782818794250488, 0.05901455879211426, 0.05789661407470703, 0.05649757385253906, 0.058838844299316406, 0.06033134460449219, 0.056186676025390625, 0.057817935943603516, 0.05919790267944336, 0.058373451232910156, 0.05406689643859863, 0.06047415733337402, 0.05913949012756348, 0.06150078773498535, 0.05591869354248047, 0.056616783142089844, 0.06310772895812988, 0.058341026306152344, 0.06077003479003906, 0.055866241455078125, 0.06221938133239746]"
sgcn,1,0,8,0.35003263782709837,,,0.4770491123199463,0.06618809700012207,,3,0.06334733963012695,0.002840757369995117,0.06618809700012207,"[0.013507604598999023, 0.013835668563842773, 0.013980627059936523, 0.01404714584350586, 0.01388692855834961, 0.016026735305786133, 0.016010522842407227, 0.015783071517944336, 0.01597428321838379, 0.015938520431518555, 0.01372528076171875, 0.015895366668701172, 0.01417851448059082, 0.015975475311279297, 0.013752460479736328, 0.015874147415161133, 0.01375889778137207, 0.01573467254638672, 0.01569843292236328, 0.015805721282958984, 0.013788938522338867, 0.013761758804321289, 0.013766050338745117, 0.015747785568237305, 0.015799283981323242, 0.015909433364868164, 0.015872478485107422, 0.013739347457885742, 0.01587080955505371, 0.0159151554107666, 0.013774394989013672, 0.013713598251342773]","[0.026772260665893555, 0.029084205627441406, 0.027568578720092773, 0.02874279022216797, 0.028253793716430664, 0.029508590698242188, 0.028776884078979492, 0.02638077735900879, 0.030037879943847656, 0.027975797653198242, 0.028564929962158203, 0.02756667137145996, 0.02766585350036621, 0.02970433235168457, 0.02971196174621582, 0.027863740921020508, 0.03156399726867676, 0.028430938720703125, 0.031139612197875977, 0.029111623764038086, 0.030307292938232422, 0.027813196182250977, 0.03130364418029785, 0.03146195411682129, 0.03282809257507324, 0.03106856346130371, 0.029653072357177734, 0.02984309196472168, 0.03160500526428223, 0.031180858612060547, 0.029108285903930664, 0.03116583824157715]","[0.013312816619873047, 0.013785839080810547, 0.013631343841552734, 0.013865470886230469, 0.01365208625793457, 0.013968467712402344, 0.01377725601196289, 0.013101339340209961, 0.01428842544555664, 0.013666629791259766, 0.013732671737670898, 0.013545513153076172, 0.01368093490600586, 0.013999700546264648, 0.0140228271484375, 0.01355123519897461, 0.014378547668457031, 0.013682126998901367, 0.01440119743347168, 0.013802766799926758, 0.014228105545043945, 0.01351785659790039, 0.014376640319824219, 0.014351129531860352, 0.014719963073730469, 0.014380455017089844, 0.013984441757202148, 0.014085769653320312, 0.014336347579956055, 0.013542652130126953, 0.013647317886352539, 0.014399528503417969]","[0.053592681884765625, 0.05670571327209473, 0.05518054962158203, 0.0566554069519043, 0.055792808532714844, 0.059503793716430664, 0.05856466293334961, 0.055265188217163086, 0.060300588607788086, 0.05758094787597656, 0.05602288246154785, 0.057007551193237305, 0.05552530288696289, 0.059679508209228516, 0.05748724937438965, 0.05728912353515625, 0.05970144271850586, 0.05784773826599121, 0.06123924255371094, 0.05872011184692383, 0.058324337005615234, 0.055092811584472656, 0.05944633483886719, 0.061560869216918945, 0.06334733963012695, 0.06135845184326172, 0.059509992599487305, 0.057668209075927734, 0.06181216239929199, 0.0606386661529541, 0.056529998779296875, 0.05927896499633789]"
sgcn,1,0,9,0.3468144228681922,,,0.4529566764831543,0.06488728523254395,,3,0.061847686767578125,0.0030395984649658203,0.06488728523254395,"[0.0137176513671875, 0.014009237289428711, 0.013865470886230469, 0.013760566711425781, 0.013761043548583984, 0.013734817504882812, 0.013783931732177734, 0.013749837875366211, 0.013770580291748047, 0.0138702392578125, 0.015859365463256836, 0.015885591506958008, 0.013738870620727539, 0.01368260383605957, 0.013864278793334961, 0.013865947723388672, 0.01586174964904785, 0.013883829116821289, 0.015854835510253906, 0.013823270797729492, 0.01384735107421875, 0.013929128646850586, 0.013841629028320312, 0.013803958892822266, 0.013853073120117188, 0.013826608657836914, 0.013816118240356445, 0.015894174575805664, 0.013800621032714844, 0.013804197311401367, 0.014340877532958984, 0.013855218887329102]","[0.030356407165527344, 0.029762983322143555, 0.02975773811340332, 0.029677391052246094, 0.030072689056396484, 0.028944015502929688, 0.028835773468017578, 0.029296398162841797, 0.02812933921813965, 0.03269362449645996, 0.030580997467041016, 0.027427196502685547, 0.028912067413330078, 0.028325796127319336, 0.02927684783935547, 0.031055212020874023, 0.02815723419189453, 0.03314065933227539, 0.029993057250976562, 0.026398658752441406, 0.029345035552978516, 0.03185534477233887, 0.03234362602233887, 0.02745532989501953, 0.03269815444946289, 0.030839920043945312, 0.03055572509765625, 0.030303955078125, 0.029112577438354492, 0.03194689750671387, 0.032778024673461914, 0.029122114181518555]","[0.014204025268554688, 0.013937234878540039, 0.014111757278442383, 0.013968229293823242, 0.014335393905639648, 0.013957977294921875, 0.013921260833740234, 0.013875007629394531, 0.013751029968261719, 0.014391660690307617, 0.014195680618286133, 0.013342142105102539, 0.013799190521240234, 0.013627290725708008, 0.013966798782348633, 0.01428365707397461, 0.013543367385864258, 0.014823198318481445, 0.013905048370361328, 0.013253450393676758, 0.013772249221801758, 0.014721155166625977, 0.014699220657348633, 0.013468265533447266, 0.014835357666015625, 0.014266252517700195, 0.014149904251098633, 0.014172792434692383, 0.013901233673095703, 0.014478683471679688, 0.014686822891235352, 0.013870954513549805]","[0.05827808380126953, 0.057709455490112305, 0.05773496627807617, 0.05740618705749512, 0.05816912651062012, 0.056636810302734375, 0.05654096603393555, 0.05692124366760254, 0.055650949478149414, 0.06095552444458008, 0.060636043548583984, 0.056654930114746094, 0.05645012855529785, 0.055635690689086914, 0.05710792541503906, 0.059204816818237305, 0.05756235122680664, 0.061847686767578125, 0.0597529411315918, 0.053475379943847656, 0.05696463584899902, 0.06050562858581543, 0.06088447570800781, 0.05472755432128906, 0.0613865852355957, 0.05893278121948242, 0.05852174758911133, 0.06037092208862305, 0.05681443214416504, 0.06022977828979492, 0.06180572509765625, 0.05684828758239746]"
sgcn,1,0,10,0.3468870297074318,0.7431673621279552,0.6506476711073298,0.458111047744751,0.06646370887756348,2.348907232284546,3,0.06342625617980957,0.0030374526977539062,0.06646370887756348,"[0.013532400131225586, 0.013805389404296875, 0.013839960098266602, 0.01381230354309082, 0.01377105712890625, 0.013787984848022461, 0.013777971267700195, 0.013612747192382812, 0.015778303146362305, 0.013747692108154297, 0.013733863830566406, 0.013800382614135742, 0.013864278793334961, 0.015319347381591797, 0.013867378234863281, 0.01594710350036621, 0.015848398208618164, 0.013878583908081055, 0.01386713981628418, 0.01586318016052246, 0.015863656997680664, 0.01386880874633789, 0.013885974884033203, 0.015851736068725586, 0.013902664184570312, 0.015950441360473633, 0.014231204986572266, 0.013869524002075195, 0.013860225677490234, 0.013680458068847656, 0.01375436782836914, 0.013936519622802734]","[0.02905130386352539, 0.028458118438720703, 0.030019283294677734, 0.028328418731689453, 0.029931068420410156, 0.027026653289794922, 0.028954505920410156, 0.03126049041748047, 0.027480125427246094, 0.02790999412536621, 0.02785038948059082, 0.028740644454956055, 0.028177738189697266, 0.030035018920898438, 0.030469894409179688, 0.03131985664367676, 0.02754974365234375, 0.030816316604614258, 0.03168487548828125, 0.03138399124145508, 0.028815269470214844, 0.03388643264770508, 0.03139758110046387, 0.032187461853027344, 0.034071922302246094, 0.032575130462646484, 0.0340571403503418, 0.028825044631958008, 0.032584190368652344, 0.028699874877929688, 0.029799222946166992, 0.03355550765991211]","[0.013843297958374023, 0.013814926147460938, 0.013949871063232422, 0.013717889785766602, 0.014021635055541992, 0.013366937637329102, 0.013960123062133789, 0.014453411102294922, 0.01357722282409668, 0.013738870620727539, 0.013700723648071289, 0.013732671737670898, 0.01372218132019043, 0.014097213745117188, 0.01421046257019043, 0.014353752136230469, 0.01352238655090332, 0.014137744903564453, 0.014522790908813477, 0.014394283294677734, 0.013611316680908203, 0.014445304870605469, 0.014327764511108398, 0.01410531997680664, 0.014915227890014648, 0.014900684356689453, 0.014645576477050781, 0.013694524765014648, 0.014823675155639648, 0.0135345458984375, 0.014017581939697266, 0.01484227180480957]","[0.056427001953125, 0.056078433990478516, 0.05780911445617676, 0.055858612060546875, 0.0577237606048584, 0.054181575775146484, 0.05669260025024414, 0.0593266487121582, 0.05683565139770508, 0.05539655685424805, 0.055284976959228516, 0.056273698806762695, 0.055764198303222656, 0.05945158004760742, 0.0585477352142334, 0.06162071228027344, 0.056920528411865234, 0.058832645416259766, 0.060074806213378906, 0.06164145469665527, 0.05829024314880371, 0.06220054626464844, 0.05961132049560547, 0.06214451789855957, 0.06288981437683105, 0.06342625617980957, 0.06293392181396484, 0.05638909339904785, 0.06126809120178223, 0.055914878845214844, 0.0575711727142334, 0.062334299087524414]"
