method,run_id,seed,epoch,train_loss,val_auc,test_auc,train_sampling_time,train_epoch_time,eval_time,local_epochs,max_subgraph_pipeline_time,aggregation_time,sgcn_epoch_time_max,subgraph_sampling_times,subgraph_train_times,subgraph_eval_times,subgraph_total_times
sgcn,1,0,1,0.5830684658139944,,,3.3724429607391357,0.29058218002319336,,3,0.28704023361206055,0.0035419464111328125,0.29058218002319336,"[0.12350988388061523, 0.10679292678833008, 0.10552835464477539, 0.10544085502624512, 0.10506463050842285, 0.10492134094238281, 0.10479021072387695, 0.10572671890258789, 0.10539603233337402, 0.10503649711608887, 0.10507035255432129, 0.10468316078186035, 0.11052441596984863, 0.10481071472167969, 0.10433387756347656, 0.10431146621704102, 0.1040494441986084, 0.10425162315368652, 0.10386443138122559, 0.10357856750488281, 0.10337948799133301, 0.10397076606750488, 0.10354495048522949, 0.10389184951782227, 0.10426044464111328, 0.10315275192260742, 0.10283088684082031, 0.10390925407409668, 0.10376453399658203, 0.10776019096374512, 0.10337400436401367, 0.1069183349609375]","[0.020664453506469727, 0.04609084129333496, 0.015796899795532227, 0.016085147857666016, 0.015816211700439453, 0.016235828399658203, 0.01567554473876953, 0.016057491302490234, 0.01587533950805664, 0.015786409378051758, 0.015885591506958008, 0.01611804962158203, 0.022681713104248047, 0.016515254974365234, 0.01648426055908203, 0.016633033752441406, 0.016467571258544922, 0.01748967170715332, 0.016357898712158203, 0.01652669906616211, 0.01664447784423828, 0.0169527530670166, 0.016637563705444336, 0.016083955764770508, 0.016823768615722656, 0.016128063201904297, 0.01700425148010254, 0.01643681526184082, 0.022906064987182617, 0.016512155532836914, 0.016752243041992188, 0.016719579696655273]","[0.14286589622497559, 0.1309795379638672, 0.11327719688415527, 0.11379480361938477, 0.11558270454406738, 0.11323094367980957, 0.11399388313293457, 0.1144111156463623, 0.11423921585083008, 0.11605691909790039, 0.11392378807067871, 0.11399269104003906, 0.11759281158447266, 0.11141324043273926, 0.11355853080749512, 0.11453747749328613, 0.11328339576721191, 0.11471843719482422, 0.11435174942016602, 0.11481499671936035, 0.11340975761413574, 0.1121363639831543, 0.11323189735412598, 0.11391997337341309, 0.11450052261352539, 0.11232805252075195, 0.11762690544128418, 0.11090493202209473, 0.12935566902160645, 0.1304326057434082, 0.11369919776916504, 0.1148524284362793]","[0.28704023361206055, 0.2838633060455322, 0.2346024513244629, 0.2353208065032959, 0.2364635467529297, 0.23438811302185059, 0.23445963859558105, 0.23619532585144043, 0.23551058769226074, 0.23687982559204102, 0.234879732131958, 0.23479390144348145, 0.25079894065856934, 0.23273921012878418, 0.2343766689300537, 0.23548197746276855, 0.23380041122436523, 0.23645973205566406, 0.2345740795135498, 0.23492026329040527, 0.23343372344970703, 0.23305988311767578, 0.2334144115447998, 0.23389577865600586, 0.23558473587036133, 0.23160886764526367, 0.23746204376220703, 0.23125100135803223, 0.2560262680053711, 0.25470495223999023, 0.2338254451751709, 0.23849034309387207]"
sgcn,1,0,2,0.40764861833304167,,,3.373466730117798,0.25618600845336914,,3,0.25287485122680664,0.0033111572265625,0.25618600845336914,"[0.10633540153503418, 0.10632872581481934, 0.10626435279846191, 0.10623383522033691, 0.10697197914123535, 0.1067192554473877, 0.10637974739074707, 0.10657334327697754, 0.10638046264648438, 0.10550498962402344, 0.10577201843261719, 0.10568571090698242, 0.10530400276184082, 0.10590553283691406, 0.10505008697509766, 0.10515379905700684, 0.10513448715209961, 0.10470747947692871, 0.10460162162780762, 0.10385489463806152, 0.1043553352355957, 0.10439062118530273, 0.10424566268920898, 0.10600590705871582, 0.11115050315856934, 0.10449385643005371, 0.1037144660949707, 0.10369586944580078, 0.10395097732543945, 0.10349035263061523, 0.10592794418334961, 0.10318350791931152]","[0.016669034957885742, 0.020384788513183594, 0.016562461853027344, 0.017314910888671875, 0.016713857650756836, 0.01667952537536621, 0.016714811325073242, 0.016710519790649414, 0.016576766967773438, 0.016591310501098633, 0.016254186630249023, 0.016324758529663086, 0.01683783531188965, 0.01720714569091797, 0.01678156852722168, 0.0164031982421875, 0.016867637634277344, 0.01688241958618164, 0.01632523536682129, 0.017271041870117188, 0.01731133460998535, 0.017419099807739258, 0.016427993774414062, 0.016584396362304688, 0.016417741775512695, 0.016681194305419922, 0.017128467559814453, 0.016510725021362305, 0.016710758209228516, 0.016474008560180664, 0.017333030700683594, 0.01666402816772461]","[0.11351203918457031, 0.11439895629882812, 0.11139369010925293, 0.1264204978942871, 0.11505579948425293, 0.11420130729675293, 0.1117258071899414, 0.11103463172912598, 0.11003375053405762, 0.11416769027709961, 0.11427474021911621, 0.11387801170349121, 0.11429476737976074, 0.11726665496826172, 0.11494660377502441, 0.11245918273925781, 0.11152768135070801, 0.11059403419494629, 0.11371588706970215, 0.11438512802124023, 0.11391735076904297, 0.11486673355102539, 0.11467123031616211, 0.11651015281677246, 0.11404252052307129, 0.11412167549133301, 0.1299889087677002, 0.1103065013885498, 0.11456537246704102, 0.11385345458984375, 0.12961387634277344, 0.11411404609680176]","[0.23651647567749023, 0.24111247062683105, 0.2342205047607422, 0.2499692440032959, 0.23874163627624512, 0.23760008811950684, 0.23482036590576172, 0.23431849479675293, 0.23299098014831543, 0.23626399040222168, 0.23630094528198242, 0.23588848114013672, 0.2364366054534912, 0.24037933349609375, 0.23677825927734375, 0.23401618003845215, 0.23352980613708496, 0.23218393325805664, 0.23464274406433105, 0.23551106452941895, 0.23558402061462402, 0.23667645454406738, 0.23534488677978516, 0.23910045623779297, 0.24161076545715332, 0.23529672622680664, 0.25083184242248535, 0.2305130958557129, 0.23522710800170898, 0.23381781578063965, 0.25287485122680664, 0.2339615821838379]"
sgcn,1,0,3,0.33960261940956116,,,3.353508710861206,0.24661040306091309,,3,0.23961305618286133,0.006997346878051758,0.24661040306091309,"[0.10521459579467773, 0.10519170761108398, 0.10515069961547852, 0.10548019409179688, 0.10678410530090332, 0.10592532157897949, 0.10521626472473145, 0.1060781478881836, 0.1047365665435791, 0.10500454902648926, 0.10462045669555664, 0.10442328453063965, 0.10459733009338379, 0.1051943302154541, 0.10520482063293457, 0.10494518280029297, 0.10477709770202637, 0.1048898696899414, 0.10571742057800293, 0.10534119606018066, 0.10446786880493164, 0.10391068458557129, 0.10362052917480469, 0.10380840301513672, 0.10324430465698242, 0.10698461532592773, 0.10377860069274902, 0.10376739501953125, 0.10410690307617188, 0.10370922088623047, 0.1040191650390625, 0.10359787940979004]","[0.016665935516357422, 0.01653265953063965, 0.016737937927246094, 0.016614675521850586, 0.017565011978149414, 0.01634955406188965, 0.016602516174316406, 0.016916513442993164, 0.01654219627380371, 0.017551660537719727, 0.016658306121826172, 0.016656875610351562, 0.016637086868286133, 0.016734838485717773, 0.016503572463989258, 0.01636028289794922, 0.016260385513305664, 0.01673102378845215, 0.016539573669433594, 0.01690506935119629, 0.017090559005737305, 0.01703023910522461, 0.016801118850708008, 0.017045974731445312, 0.016744613647460938, 0.01659417152404785, 0.016689538955688477, 0.02013850212097168, 0.01679849624633789, 0.016721487045288086, 0.016995906829833984, 0.01660633087158203]","[0.1103525161743164, 0.1141197681427002, 0.11580777168273926, 0.11619353294372559, 0.11377882957458496, 0.11372780799865723, 0.11443614959716797, 0.11442160606384277, 0.11427927017211914, 0.11496973037719727, 0.11430931091308594, 0.11556410789489746, 0.11443185806274414, 0.11426258087158203, 0.11455941200256348, 0.11401581764221191, 0.11378192901611328, 0.11372518539428711, 0.11470818519592285, 0.11483240127563477, 0.1142127513885498, 0.11115670204162598, 0.1141958236694336, 0.11445069313049316, 0.11469674110412598, 0.11380910873413086, 0.11361169815063477, 0.1157071590423584, 0.11163496971130371, 0.11782050132751465, 0.11127614974975586, 0.11383748054504395]","[0.23223304748535156, 0.23584413528442383, 0.23769640922546387, 0.23828840255737305, 0.2381279468536377, 0.23600268363952637, 0.23625493049621582, 0.23741626739501953, 0.23555803298950195, 0.23752593994140625, 0.23558807373046875, 0.23664426803588867, 0.23566627502441406, 0.2361917495727539, 0.2362678050994873, 0.2353212833404541, 0.2348194122314453, 0.23534607887268066, 0.23696517944335938, 0.23707866668701172, 0.23577117919921875, 0.23209762573242188, 0.2346174716949463, 0.2353050708770752, 0.23468565940856934, 0.23738789558410645, 0.23407983779907227, 0.23961305618286133, 0.23254036903381348, 0.2382512092590332, 0.23229122161865234, 0.23404169082641602]"
sgcn,1,0,4,0.3198196003213525,,,3.372030019760132,0.29219913482666016,,3,0.2888624668121338,0.003336668014526367,0.29219913482666016,"[0.10624241828918457, 0.10661029815673828, 0.10994219779968262, 0.10578751564025879, 0.1063375473022461, 0.10584545135498047, 0.10596370697021484, 0.10601687431335449, 0.10562396049499512, 0.10549092292785645, 0.105743408203125, 0.10734724998474121, 0.10699701309204102, 0.10744404792785645, 0.10575366020202637, 0.10569405555725098, 0.10508275032043457, 0.10517692565917969, 0.10464787483215332, 0.10451555252075195, 0.10460758209228516, 0.10466408729553223, 0.1040642261505127, 0.10423731803894043, 0.1041727066040039, 0.10383391380310059, 0.10378003120422363, 0.1036219596862793, 0.10363149642944336, 0.10345697402954102, 0.10368680953979492, 0.10600948333740234]","[0.016874074935913086, 0.01637721061706543, 0.016527175903320312, 0.017007112503051758, 0.016188621520996094, 0.016282320022583008, 0.01651310920715332, 0.016895532608032227, 0.016570568084716797, 0.016701698303222656, 0.01673102378845215, 0.05199313163757324, 0.016562938690185547, 0.016205787658691406, 0.016645193099975586, 0.016477108001708984, 0.016904830932617188, 0.01656341552734375, 0.01695537567138672, 0.016835927963256836, 0.01667952537536621, 0.01674485206604004, 0.017030000686645508, 0.016462326049804688, 0.021047353744506836, 0.01642584800720215, 0.01665210723876953, 0.0167086124420166, 0.023186922073364258, 0.016585111618041992, 0.016538381576538086, 0.02552056312561035]","[0.11403322219848633, 0.11369013786315918, 0.11258363723754883, 0.11670374870300293, 0.11410665512084961, 0.1137850284576416, 0.11412215232849121, 0.1112678050994873, 0.11384463310241699, 0.11380195617675781, 0.11075282096862793, 0.12952208518981934, 0.11848950386047363, 0.1143033504486084, 0.11356091499328613, 0.11471319198608398, 0.11346149444580078, 0.11015915870666504, 0.11467218399047852, 0.11452770233154297, 0.11480545997619629, 0.11386299133300781, 0.11463570594787598, 0.11381244659423828, 0.11830544471740723, 0.1140890121459961, 0.11221790313720703, 0.11344242095947266, 0.13060402870178223, 0.11260247230529785, 0.11426353454589844, 0.13091635704040527]","[0.23714971542358398, 0.2366776466369629, 0.23905301094055176, 0.23949837684631348, 0.2366328239440918, 0.23591279983520508, 0.23659896850585938, 0.23418021202087402, 0.2360391616821289, 0.23599457740783691, 0.23322725296020508, 0.2888624668121338, 0.2420494556427002, 0.23795318603515625, 0.23595976829528809, 0.23688435554504395, 0.23544907569885254, 0.23189949989318848, 0.23627543449401855, 0.23587918281555176, 0.23609256744384766, 0.23527193069458008, 0.23572993278503418, 0.2345120906829834, 0.24352550506591797, 0.23434877395629883, 0.2326500415802002, 0.23377299308776855, 0.25742244720458984, 0.23264455795288086, 0.23448872566223145, 0.26244640350341797]"
sgcn,1,0,5,0.31155655160546303,0.6605010388771595,0.5948463490740515,3.3634700775146484,0.24735188484191895,2.8021843433380127,3,0.2439117431640625,0.0034401416778564453,0.24735188484191895,"[0.10542535781860352, 0.10562372207641602, 0.10537028312683105, 0.10506153106689453, 0.11601042747497559, 0.10617637634277344, 0.10484790802001953, 0.10550642013549805, 0.10430693626403809, 0.10557842254638672, 0.10428428649902344, 0.10470128059387207, 0.10626363754272461, 0.10492992401123047, 0.10457658767700195, 0.10482192039489746, 0.10454940795898438, 0.10457754135131836, 0.1041715145111084, 0.1043553352355957, 0.10416531562805176, 0.10526561737060547, 0.1039729118347168, 0.10408353805541992, 0.10466933250427246, 0.10341429710388184, 0.1033778190612793, 0.10657882690429688, 0.10363650321960449, 0.10349392890930176, 0.10364675521850586, 0.10602641105651855]","[0.016742229461669922, 0.016754627227783203, 0.01665782928466797, 0.016611814498901367, 0.01697683334350586, 0.01661396026611328, 0.016824722290039062, 0.016570329666137695, 0.01663994789123535, 0.016796588897705078, 0.016697406768798828, 0.01676774024963379, 0.016983509063720703, 0.01693248748779297, 0.016644001007080078, 0.016406774520874023, 0.01651453971862793, 0.016731977462768555, 0.016749858856201172, 0.017194032669067383, 0.016807079315185547, 0.017030000686645508, 0.016421794891357422, 0.017089366912841797, 0.016629934310913086, 0.016364097595214844, 0.016359329223632812, 0.016470909118652344, 0.017076492309570312, 0.017093181610107422, 0.017157793045043945, 0.01725482940673828]","[0.11353540420532227, 0.11469316482543945, 0.11404299736022949, 0.1177070140838623, 0.11092448234558105, 0.11593866348266602, 0.11229538917541504, 0.11549043655395508, 0.11210274696350098, 0.11597251892089844, 0.11129093170166016, 0.11370229721069336, 0.11108589172363281, 0.11443734169006348, 0.11388087272644043, 0.11426544189453125, 0.11455035209655762, 0.1151270866394043, 0.11493682861328125, 0.1146543025970459, 0.11543035507202148, 0.11392545700073242, 0.1102604866027832, 0.11476397514343262, 0.11444926261901855, 0.11400079727172852, 0.11346101760864258, 0.11461257934570312, 0.11492681503295898, 0.11875724792480469, 0.11412310600280762, 0.11171245574951172]","[0.2357029914855957, 0.23707151412963867, 0.23607110977172852, 0.2393803596496582, 0.2439117431640625, 0.23872900009155273, 0.23396801948547363, 0.23756718635559082, 0.23304963111877441, 0.23834753036499023, 0.23227262496948242, 0.23517131805419922, 0.23433303833007812, 0.23629975318908691, 0.23510146141052246, 0.23549413681030273, 0.23561429977416992, 0.2364366054534912, 0.23585820198059082, 0.23620367050170898, 0.2364027500152588, 0.2362210750579834, 0.23065519332885742, 0.23593688011169434, 0.2357485294342041, 0.2337791919708252, 0.2331981658935547, 0.23766231536865234, 0.2356398105621338, 0.23934435844421387, 0.23492765426635742, 0.23499369621276855]"
sgcn,1,0,6,0.309287347830832,,,3.309465169906616,0.2684187889099121,,3,0.26474881172180176,0.0036699771881103516,0.2684187889099121,"[0.12042856216430664, 0.10402750968933105, 0.1041560173034668, 0.10413694381713867, 0.10348033905029297, 0.1035757064819336, 0.10350513458251953, 0.10412001609802246, 0.10430288314819336, 0.10317540168762207, 0.10341310501098633, 0.10308241844177246, 0.10324811935424805, 0.10316991806030273, 0.10299444198608398, 0.10384964942932129, 0.10277700424194336, 0.10323262214660645, 0.10221099853515625, 0.10248899459838867, 0.10235953330993652, 0.10270881652832031, 0.10245180130004883, 0.10178470611572266, 0.10306572914123535, 0.10211038589477539, 0.10219573974609375, 0.10163497924804688, 0.1014399528503418, 0.1014716625213623, 0.10173249244689941, 0.10113358497619629]","[0.01593804359436035, 0.016451120376586914, 0.016308069229125977, 0.015827178955078125, 0.01671457290649414, 0.015913724899291992, 0.01632213592529297, 0.016265869140625, 0.016238689422607422, 0.016793012619018555, 0.016083478927612305, 0.01571941375732422, 0.016849040985107422, 0.016418933868408203, 0.016405582427978516, 0.016724348068237305, 0.016769886016845703, 0.01665353775024414, 0.016462087631225586, 0.016806840896606445, 0.01625227928161621, 0.016762256622314453, 0.01665973663330078, 0.01684260368347168, 0.016878843307495117, 0.016765356063842773, 0.016585588455200195, 0.01715254783630371, 0.016500234603881836, 0.016479015350341797, 0.01701045036315918, 0.016439199447631836]","[0.12838220596313477, 0.11204934120178223, 0.11004996299743652, 0.11166763305664062, 0.11515617370605469, 0.11077427864074707, 0.11174559593200684, 0.11786842346191406, 0.11181831359863281, 0.11254525184631348, 0.10924887657165527, 0.11104726791381836, 0.11316704750061035, 0.1118474006652832, 0.11054325103759766, 0.11140871047973633, 0.11231565475463867, 0.11072874069213867, 0.11208748817443848, 0.10846948623657227, 0.1111297607421875, 0.11163949966430664, 0.10996365547180176, 0.11223101615905762, 0.11342215538024902, 0.11015200614929199, 0.11313509941101074, 0.10883617401123047, 0.10973525047302246, 0.11219596862792969, 0.11068511009216309, 0.10995793342590332]","[0.26474881172180176, 0.2325279712677002, 0.2305140495300293, 0.23163175582885742, 0.2353510856628418, 0.23026371002197266, 0.23157286643981934, 0.23825430870056152, 0.2323598861694336, 0.2325136661529541, 0.2287454605102539, 0.22984910011291504, 0.23326420783996582, 0.23143625259399414, 0.22994327545166016, 0.23198270797729492, 0.23186254501342773, 0.23061490058898926, 0.2307605743408203, 0.22776532173156738, 0.22974157333374023, 0.2311105728149414, 0.22907519340515137, 0.23085832595825195, 0.2333667278289795, 0.22902774810791016, 0.2319164276123047, 0.22762370109558105, 0.2276754379272461, 0.2301466464996338, 0.22942805290222168, 0.22753071784973145]"
sgcn,1,0,7,0.30528036039322615,,,3.295427083969116,0.25309228897094727,,3,0.24979901313781738,0.003293275833129883,0.25309228897094727,"[0.10350489616394043, 0.10385870933532715, 0.10386085510253906, 0.10308670997619629, 0.10362887382507324, 0.10316085815429688, 0.1030571460723877, 0.10294842720031738, 0.1044471263885498, 0.10637688636779785, 0.10236191749572754, 0.1024773120880127, 0.10337948799133301, 0.10529899597167969, 0.1029353141784668, 0.1029059886932373, 0.10243058204650879, 0.10297179222106934, 0.10306239128112793, 0.10266399383544922, 0.10322833061218262, 0.10596394538879395, 0.10231256484985352, 0.10216689109802246, 0.10227274894714355, 0.10188603401184082, 0.10228848457336426, 0.10137319564819336, 0.1015772819519043, 0.10163688659667969, 0.10124516487121582, 0.10105729103088379]","[0.016933202743530273, 0.016496896743774414, 0.01707744598388672, 0.017426729202270508, 0.01703023910522461, 0.016285419464111328, 0.01663064956665039, 0.01646566390991211, 0.016902923583984375, 0.01689910888671875, 0.018479108810424805, 0.01673722267150879, 0.016620159149169922, 0.016811609268188477, 0.017145156860351562, 0.019168615341186523, 0.016317367553710938, 0.016145944595336914, 0.01664280891418457, 0.016753435134887695, 0.01663374900817871, 0.016490936279296875, 0.016367673873901367, 0.016932010650634766, 0.01666092872619629, 0.016776323318481445, 0.016453266143798828, 0.016551971435546875, 0.016967058181762695, 0.01669907569885254, 0.016306638717651367, 0.017101287841796875]","[0.11001157760620117, 0.11197590827941895, 0.11188030242919922, 0.11703753471374512, 0.11214590072631836, 0.11056041717529297, 0.11171841621398926, 0.11302495002746582, 0.11653423309326172, 0.11293268203735352, 0.11228036880493164, 0.11368441581726074, 0.11053681373596191, 0.11339378356933594, 0.1116642951965332, 0.12772440910339355, 0.11223244667053223, 0.10811209678649902, 0.11661171913146973, 0.11266827583312988, 0.1086721420288086, 0.11237645149230957, 0.11002016067504883, 0.11596179008483887, 0.11270999908447266, 0.11002182960510254, 0.11197924613952637, 0.11075997352600098, 0.1121211051940918, 0.11162900924682617, 0.11153244972229004, 0.11194157600402832]","[0.23044967651367188, 0.2323315143585205, 0.232818603515625, 0.23755097389221191, 0.2328050136566162, 0.23000669479370117, 0.23140621185302734, 0.2324390411376953, 0.2378842830657959, 0.23620867729187012, 0.23312139511108398, 0.23289895057678223, 0.23053646087646484, 0.2355043888092041, 0.23174476623535156, 0.24979901313781738, 0.23098039627075195, 0.22722983360290527, 0.23631691932678223, 0.2320857048034668, 0.22853422164916992, 0.2348313331604004, 0.2287003993988037, 0.2350606918334961, 0.2316436767578125, 0.2286841869354248, 0.23072099685668945, 0.2286851406097412, 0.2306654453277588, 0.2299649715423584, 0.22908425331115723, 0.23010015487670898]"
sgcn,1,0,8,0.30176741629838943,,,3.283005952835083,0.25139379501342773,,3,0.24806618690490723,0.003327608108520508,0.25139379501342773,"[0.1037607192993164, 0.10275840759277344, 0.10357809066772461, 0.10425829887390137, 0.10341429710388184, 0.10521101951599121, 0.1049034595489502, 0.10313701629638672, 0.10282039642333984, 0.10256338119506836, 0.10359525680541992, 0.10352158546447754, 0.10272431373596191, 0.1027078628540039, 0.1025538444519043, 0.1028590202331543, 0.10237622261047363, 0.10202836990356445, 0.10214710235595703, 0.1019294261932373, 0.1028740406036377, 0.1031043529510498, 0.10319161415100098, 0.10139346122741699, 0.1015005111694336, 0.10129213333129883, 0.10169434547424316, 0.10106277465820312, 0.10093879699707031, 0.10098052024841309, 0.10116219520568848, 0.10096311569213867]","[0.01678752899169922, 0.01613926887512207, 0.016518354415893555, 0.017210960388183594, 0.018286943435668945, 0.01656174659729004, 0.016808271408081055, 0.016236066818237305, 0.01672220230102539, 0.016921043395996094, 0.016759872436523438, 0.016618728637695312, 0.016352176666259766, 0.0168302059173584, 0.016889572143554688, 0.01656484603881836, 0.01715993881225586, 0.01661849021911621, 0.01626300811767578, 0.01949286460876465, 0.016663312911987305, 0.016447782516479492, 0.0160067081451416, 0.016123294830322266, 0.01656794548034668, 0.01658153533935547, 0.015970945358276367, 0.016490697860717773, 0.01626420021057129, 0.016618728637695312, 0.016378164291381836, 0.016541719436645508]","[0.11066198348999023, 0.11220836639404297, 0.10912108421325684, 0.11187314987182617, 0.11289262771606445, 0.11382317543029785, 0.1118924617767334, 0.11150717735290527, 0.1123664379119873, 0.10899043083190918, 0.11243391036987305, 0.10937905311584473, 0.11171841621398926, 0.10839629173278809, 0.11279416084289551, 0.10954737663269043, 0.11187410354614258, 0.11089944839477539, 0.11327147483825684, 0.12664389610290527, 0.11526179313659668, 0.11272001266479492, 0.10852670669555664, 0.10868978500366211, 0.1108860969543457, 0.11127543449401855, 0.10820484161376953, 0.11023306846618652, 0.10950350761413574, 0.11191916465759277, 0.11149883270263672, 0.10875415802001953]","[0.23121023178100586, 0.23110604286193848, 0.229217529296875, 0.23334240913391113, 0.23459386825561523, 0.2355959415435791, 0.23360419273376465, 0.2308802604675293, 0.23190903663635254, 0.22847485542297363, 0.2327890396118164, 0.22951936721801758, 0.23079490661621094, 0.2279343605041504, 0.2322375774383545, 0.22897124290466309, 0.23141026496887207, 0.22954630851745605, 0.23168158531188965, 0.24806618690490723, 0.23479914665222168, 0.23227214813232422, 0.22772502899169922, 0.22620654106140137, 0.22895455360412598, 0.22914910316467285, 0.22587013244628906, 0.22778654098510742, 0.22670650482177734, 0.22951841354370117, 0.22903919219970703, 0.2262589931488037]"
sgcn,1,0,9,0.29912781063467264,,,3.279430627822876,0.2585113048553467,,3,0.2548203468322754,0.003690958023071289,0.2585113048553467,"[0.10289239883422852, 0.10309505462646484, 0.10329818725585938, 0.10338878631591797, 0.10322165489196777, 0.10385799407958984, 0.1039118766784668, 0.10276365280151367, 0.10238480567932129, 0.10235166549682617, 0.11160421371459961, 0.10342621803283691, 0.10358738899230957, 0.10220146179199219, 0.10190320014953613, 0.10182929039001465, 0.1020503044128418, 0.10292363166809082, 0.10164189338684082, 0.10166096687316895, 0.10172653198242188, 0.10174918174743652, 0.10143899917602539, 0.10135531425476074, 0.10131692886352539, 0.10141229629516602, 0.10184240341186523, 0.10063004493713379, 0.10132884979248047, 0.10037899017333984, 0.10097265243530273, 0.10128378868103027]","[0.01630568504333496, 0.01656651496887207, 0.016737937927246094, 0.016451597213745117, 0.01735663414001465, 0.01639246940612793, 0.016428470611572266, 0.016692161560058594, 0.01649308204650879, 0.016152381896972656, 0.016483306884765625, 0.016470909118652344, 0.016537904739379883, 0.01655864715576172, 0.016072988510131836, 0.016362667083740234, 0.01623225212097168, 0.016667604446411133, 0.01667046546936035, 0.016593456268310547, 0.017339229583740234, 0.01659703254699707, 0.025289058685302734, 0.016178369522094727, 0.016965150833129883, 0.016624927520751953, 0.016558170318603516, 0.016306638717651367, 0.01698756217956543, 0.01645827293395996, 0.0165557861328125, 0.017227649688720703]","[0.10952305793762207, 0.11007213592529297, 0.11912155151367188, 0.10980010032653809, 0.11210417747497559, 0.11336851119995117, 0.11026597023010254, 0.111236572265625, 0.10866713523864746, 0.10970139503479004, 0.11475133895874023, 0.1100761890411377, 0.11258053779602051, 0.11017537117004395, 0.11300873756408691, 0.13072562217712402, 0.11233329772949219, 0.11002445220947266, 0.10957884788513184, 0.11460661888122559, 0.11043405532836914, 0.1120004653930664, 0.12809228897094727, 0.1093435287475586, 0.1115269660949707, 0.11296772956848145, 0.10958075523376465, 0.11061763763427734, 0.1124265193939209, 0.10883021354675293, 0.11081409454345703, 0.1126244068145752]","[0.22872114181518555, 0.22973370552062988, 0.23915767669677734, 0.22964048385620117, 0.232682466506958, 0.23361897468566895, 0.2306063175201416, 0.23069238662719727, 0.22754502296447754, 0.22820544242858887, 0.24283885955810547, 0.22997331619262695, 0.23270583152770996, 0.22893548011779785, 0.23098492622375488, 0.2489175796508789, 0.23061585426330566, 0.2296156883239746, 0.227891206741333, 0.23286104202270508, 0.22949981689453125, 0.2303466796875, 0.2548203468322754, 0.22687721252441406, 0.22980904579162598, 0.23100495338439941, 0.2279813289642334, 0.2275543212890625, 0.2307429313659668, 0.22566747665405273, 0.22834253311157227, 0.23113584518432617]"
sgcn,1,0,10,0.2982145007699728,0.697412355705648,0.6042887871862563,3.2943241596221924,0.2613530158996582,2.834567070007324,3,0.2580251693725586,0.0033278465270996094,0.2613530158996582,"[0.10341048240661621, 0.1031486988067627, 0.1043400764465332, 0.10343027114868164, 0.10369873046875, 0.10587215423583984, 0.10307502746582031, 0.10245180130004883, 0.10340762138366699, 0.1025245189666748, 0.10240292549133301, 0.10228610038757324, 0.10253453254699707, 0.10232400894165039, 0.10282135009765625, 0.10270094871520996, 0.10237741470336914, 0.10256743431091309, 0.10270380973815918, 0.10270571708679199, 0.10248994827270508, 0.10209488868713379, 0.10698866844177246, 0.1028146743774414, 0.10266971588134766, 0.10220909118652344, 0.10547733306884766, 0.10242629051208496, 0.1020653247833252, 0.10178112983703613, 0.10122275352478027, 0.10130071640014648]","[0.016559362411499023, 0.01677107810974121, 0.016782045364379883, 0.017253398895263672, 0.0166318416595459, 0.016729116439819336, 0.017130136489868164, 0.017742156982421875, 0.01629781723022461, 0.016337156295776367, 0.0163116455078125, 0.01657867431640625, 0.01638007164001465, 0.01672077178955078, 0.016340255737304688, 0.016208410263061523, 0.016326904296875, 0.01640629768371582, 0.016338825225830078, 0.016364336013793945, 0.016669273376464844, 0.016593456268310547, 0.016834497451782227, 0.016748666763305664, 0.01689434051513672, 0.016742944717407227, 0.01692986488342285, 0.01707601547241211, 0.016858816146850586, 0.016256093978881836, 0.01689314842224121, 0.01656508445739746]","[0.11197757720947266, 0.11288022994995117, 0.1159367561340332, 0.11944174766540527, 0.10888123512268066, 0.11266803741455078, 0.11246848106384277, 0.10851263999938965, 0.11103129386901855, 0.11124610900878906, 0.10881853103637695, 0.11090636253356934, 0.11087465286254883, 0.1150503158569336, 0.10999917984008789, 0.11145210266113281, 0.10832858085632324, 0.11257791519165039, 0.11452364921569824, 0.10967826843261719, 0.11254310607910156, 0.11025214195251465, 0.1342020034790039, 0.11475658416748047, 0.11246371269226074, 0.11049890518188477, 0.11128997802734375, 0.11281609535217285, 0.11037468910217285, 0.11206650733947754, 0.11306285858154297, 0.1129145622253418]","[0.2319474220275879, 0.23280000686645508, 0.2370588779449463, 0.24012541770935059, 0.22921180725097656, 0.23526930809020996, 0.23267364501953125, 0.22870659828186035, 0.23073673248291016, 0.23010778427124023, 0.22753310203552246, 0.22977113723754883, 0.22978925704956055, 0.23409509658813477, 0.22916078567504883, 0.2303614616394043, 0.22703289985656738, 0.2315516471862793, 0.2335662841796875, 0.22874832153320312, 0.23170232772827148, 0.22894048690795898, 0.2580251693725586, 0.23431992530822754, 0.23202776908874512, 0.22945094108581543, 0.23369717597961426, 0.23231840133666992, 0.22929883003234863, 0.2301037311553955, 0.23117876052856445, 0.23078036308288574]"
