method,run_id,seed,epoch,train_loss,val_auc,test_auc,train_sampling_time,train_epoch_time,eval_time
sage,1,0,35,0.2524454598568215,0.8326561091492213,0.780215295964681,0.818333625793457,2.6988205909729004,2.387678623199463
sage,1,0,36,0.2517111829777773,,,0.8651726245880127,2.707062244415283,
sage,1,0,37,0.2514579391104189,,,0.8431499004364014,2.6947693824768066,
sage,1,0,38,0.2513485581983654,,,0.8524584770202637,2.7036054134368896,
sage,1,0,39,0.250788002187829,,,0.9322059154510498,2.8021113872528076,
sage,1,0,40,0.2510384851887401,0.8386396331277587,0.7928680676007851,0.8206350803375244,2.6414852142333984,2.3355205059051514
sage,1,0,41,0.2502535627476319,,,0.8619632720947266,2.750000238418579,
sage,1,0,42,0.24946446705689426,,,0.8353664875030518,2.6872718334198,
sage,1,0,43,0.2494566917980599,,,0.876295804977417,2.7611889839172363,
sage,1,0,44,0.24911598756054892,,,0.8601090908050537,2.726463556289673,
sage,1,0,45,0.24925451839511326,0.8398113811921907,0.7881891861400139,0.856597900390625,2.658031940460205,2.3398873805999756
sage,1,0,46,0.24845326663489392,,,0.8651187419891357,2.738133668899536,
sage,1,0,47,0.24854394436700747,,,0.835608959197998,2.6979868412017822,
sage,1,0,48,0.2480859187392593,,,0.833848237991333,2.6921584606170654,
sage,1,0,49,0.24767941557299553,,,0.881554365158081,2.7760157585144043,
sage,1,0,50,0.2509912646126184,0.8388623235759862,0.7908195469326263,0.8534743785858154,2.7082951068878174,2.3830597400665283
sage,1,0,51,0.2502220489450201,,,0.8465280532836914,2.709122896194458,
sage,1,0,52,0.24938994386236626,,,0.8703618049621582,2.7180802822113037,
sage,1,0,53,0.24863377664715644,,,0.8256301879882812,2.6434223651885986,
sage,1,0,54,0.24743968544742476,,,0.8350648880004883,2.6979215145111084,
sage,1,0,55,0.24693265061736358,0.8429481146183783,0.7918586215673553,0.8546645641326904,2.72670316696167,2.3300600051879883
sage,1,0,56,0.24688666531342546,,,0.8624157905578613,2.737154006958008,
sage,1,0,57,0.24639606547515433,,,0.8454420566558838,2.7131617069244385,
sage,1,0,58,0.24615419537448652,,,0.8542940616607666,2.71319580078125,
sage,1,0,59,0.24577876682921806,,,0.854053258895874,2.7437384128570557,
sage,1,0,60,0.24568110327501874,0.8413423863993487,0.7996138859114554,0.8659892082214355,2.7522263526916504,2.3137385845184326
sage,1,0,61,0.24580755371176205,,,0.8593630790710449,2.6723451614379883,
sage,1,0,62,0.2458072616057196,,,0.8614664077758789,2.721421241760254,
sage,1,0,63,0.24532500921494263,,,0.8446848392486572,2.698758125305176,
sage,1,0,64,0.24495900522018088,,,0.8425252437591553,2.7193586826324463,
sage,1,0,65,0.24560792664526507,0.8426258513349648,0.7976266001878892,0.9044468402862549,2.795813798904419,2.370835304260254
sage,1,0,66,0.24507909730001268,,,0.924964189529419,2.752514123916626,
sage,1,0,67,0.24510961744914236,,,0.8362970352172852,2.6705057621002197,
sage,1,0,68,0.24499947832157506,,,0.8375265598297119,2.702108860015869,
sage,1,0,69,0.24440208015224282,,,0.8454470634460449,2.71293044090271,
sage,1,0,70,0.24413144759847832,0.8443257248559413,0.7933771813170295,0.8884551525115967,2.739267110824585,2.347334146499634
sage,1,0,71,0.24479640033441644,,,0.8753859996795654,2.7172577381134033,
sage,1,0,72,0.24444009386273363,,,0.8684291839599609,2.7102549076080322,
sage,1,0,73,0.2441798898160721,,,0.8388073444366455,2.727982759475708,
sage,1,0,74,0.244299112086401,,,0.8355984687805176,2.6902401447296143,
sage,1,0,75,0.2438324122924605,0.8453830285805404,0.8032453894168822,0.8819358348846436,2.7223281860351562,2.317600965499878
sage,1,0,76,0.24369936602777387,,,0.8495078086853027,2.708803415298462,
sage,1,0,77,0.24430346431528657,,,0.9118671417236328,2.731367826461792,
sage,1,0,78,0.24327411354988437,,,0.8797452449798584,2.741701126098633,
sage,1,0,79,0.24314749849056766,,,0.840437650680542,2.6560022830963135,
sage,1,0,80,0.2439057044397165,0.8422928081105684,0.7970515571010616,0.8475675582885742,2.718066692352295,2.4049079418182373
sage,1,0,81,0.24324999510365242,,,0.8760406970977783,2.7599921226501465,
sage,1,0,82,0.2434759680360869,,,0.9146871566772461,2.772611141204834,
sage,1,0,83,0.24288977813798598,,,0.8459084033966064,2.6861584186553955,
sage,1,0,84,0.2432944546547143,,,0.8279287815093994,2.7009856700897217,
sage,1,0,85,0.2433395772146385,0.8475497048593071,0.8036576808941429,0.8530271053314209,2.706395149230957,2.4038355350494385
sage,1,0,86,0.24328585433837338,,,0.834575891494751,2.7016398906707764,
sage,1,0,87,0.24244667583660573,,,0.8464438915252686,2.678612470626831,
sage,1,0,88,0.24253431528149183,,,0.8638734817504883,2.7280819416046143,
sage,1,0,89,0.24267685956032678,,,0.8492724895477295,2.682488203048706,
sage,1,0,90,0.24254251345760708,0.841673109944856,0.7910007852151513,0.8732824325561523,2.6852662563323975,2.40238356590271
sage,1,0,91,0.24261220310003648,,,0.8815116882324219,2.7336912155151367,
sage,1,0,92,0.24222025674858635,,,0.8530023097991943,2.724956750869751,
sage,1,0,93,0.24207622805663478,,,0.8876423835754395,2.7097206115722656,
sage,1,0,94,0.24232846342646414,,,0.8990716934204102,2.7704849243164062,
sage,1,0,95,0.24233250755127583,0.847634179308014,0.8008906380873289,0.8676691055297852,2.72849178314209,2.3102986812591553
sage,1,0,96,0.24148007260241136,,,0.8778741359710693,2.729753017425537,
sage,1,0,97,0.24182224264959665,,,0.8464217185974121,2.6588900089263916,
sage,1,0,98,0.24178846321040007,,,0.8213331699371338,2.666001319885254,
sage,1,0,99,0.24182601707558776,,,0.8718736171722412,2.7252492904663086,
sage,1,0,100,0.2413121495761852,0.8447063771411819,0.7978116527981767,0.8543181419372559,2.708735942840576,2.324244260787964
sage,1,0,101,0.24133506329469806,,,0.8354146480560303,2.7396678924560547,
sage,1,0,102,0.24094706241872202,,,0.8577392101287842,2.702069044113159,
sage,1,0,103,0.2413865598033998,,,0.8447742462158203,2.701901912689209,
sage,1,0,104,0.2409270152395074,,,0.9006547927856445,2.7531988620758057,
sage,1,0,105,0.24100875069101438,0.8459955268340796,0.7988038024809325,0.8550941944122314,2.739961624145508,2.3626480102539062
sage,1,0,106,0.2427976723420562,,,0.8493828773498535,2.7230939865112305,
sage,1,0,107,0.2431397728236524,,,0.8746695518493652,2.768169641494751,
sage,1,0,108,0.24227206968371012,,,0.8506371974945068,2.7504334449768066,
sage,1,0,109,0.24120765314620715,,,0.8906655311584473,2.7608630657196045,
sage,1,0,110,0.2409184585468109,0.8498057334558624,0.8039440780881072,0.8176112174987793,2.7146763801574707,2.318568229675293
sage,1,0,111,0.24094336362774899,,,0.8454692363739014,2.6625101566314697,
sage,1,0,112,0.2407012462268808,,,0.8442394733428955,2.6799542903900146,
sage,1,0,113,0.24133649984738853,,,0.8737690448760986,2.66935658454895,
sage,1,0,114,0.2409492721066668,,,0.8624119758605957,2.7317068576812744,
sage,1,0,115,0.24067062032266925,0.8490282176411774,0.8063725615656577,0.8530638217926025,2.725154161453247,2.3059334754943848
sage,1,0,116,0.24027252931580342,,,0.8307645320892334,2.680558204650879,
sage,1,0,117,0.24070939554874626,,,0.9216127395629883,2.8116633892059326,
sage,1,0,118,0.24126326833524356,,,0.8389239311218262,2.698035717010498,
sage,1,0,119,0.2406288973835629,,,0.8324973583221436,2.7080390453338623,
sage,1,0,120,0.23999118620909982,0.8474487866156357,0.805994312016243,0.8385970592498779,2.691091537475586,2.349001884460449
sage,1,0,121,0.2406524471450644,,,0.8796224594116211,2.702072858810425,
sage,1,0,122,0.24022264211461938,,,0.8354315757751465,2.7029924392700195,
sage,1,0,123,0.24036007592428255,,,0.8311152458190918,2.675600051879883,
sage,1,0,124,0.23999952043480025,,,0.8362510204315186,2.7070751190185547,
sage,1,0,125,0.23979422922153337,0.8479545683817967,0.8051612136762349,0.8437228202819824,2.6703402996063232,2.370556116104126
sage,1,0,126,0.23983968408600537,,,0.8705425262451172,2.7548863887786865,
sage,1,0,127,0.2399244471765313,,,0.8764457702636719,2.7119741439819336,
sage,1,0,128,0.23961682648303076,,,0.9565439224243164,2.7547056674957275,
sage,1,0,129,0.24010324477994585,,,0.9156827926635742,2.7406084537506104,
sage,1,0,130,0.23950428672608048,0.8480817812375376,0.7992259530708471,0.8346405029296875,2.6750054359436035,2.2858080863952637
sage,1,0,131,0.23991773337069697,,,0.8591434955596924,2.724109411239624,
sage,1,0,132,0.23945864220421031,,,0.8566098213195801,2.709550142288208,
sage,1,0,133,0.23985687070090567,,,0.8575711250305176,2.719599962234497,
sage,1,0,134,0.23919643368824667,,,0.8745255470275879,2.7518882751464844,
sage,1,0,135,0.23906623327474316,0.8508319382394998,0.8003880995783648,0.8319606781005859,2.7045810222625732,2.3510828018188477
sage,1,0,136,0.23884183223185954,,,0.8176302909851074,2.6337177753448486,
sage,1,0,137,0.2393594204732305,,,0.8584630489349365,2.7096354961395264,
sage,1,0,138,0.23925444333367438,,,0.8464133739471436,2.7213354110717773,
sage,1,0,139,0.2391710519700505,,,0.84389328956604,2.673628807067871,
sage,1,0,140,0.23896753315356162,0.8484919794332653,0.8027713388866565,0.8262064456939697,2.6713767051696777,2.369633436203003
sage,1,0,141,0.23905098756864523,,,0.833092212677002,2.6782453060150146,
sage,1,0,142,0.2392891416748867,,,0.8585278987884521,2.712491512298584,
sage,1,0,143,0.23901710061208026,,,0.8409180641174316,2.7247631549835205,
sage,1,0,144,0.23895377005304966,,,0.8174469470977783,2.6889235973358154,
sage,1,0,145,0.239328293919661,0.8486949165285402,0.801052261935161,0.8485238552093506,2.700577974319458,2.375070810317993
sage,1,0,146,0.23928621059984448,,,0.8322851657867432,2.6700611114501953,
sage,1,0,147,0.23867209083578236,,,0.8300883769989014,2.7431561946868896,
sage,1,0,148,0.238870492917211,,,0.8567917346954346,2.662275791168213,
sage,1,0,149,0.23881659460398186,,,0.9174721240997314,2.7973732948303223,
sage,1,0,150,0.2386375057772164,0.8507345183858313,0.8022612157022894,0.828131914138794,2.728031873703003,2.3533782958984375
sage,1,0,151,0.23850815414619944,,,0.8633949756622314,2.747809410095215,
sage,1,0,152,0.23942070322781073,,,0.8374383449554443,2.694575548171997,
sage,1,0,153,0.23883004730896581,,,0.8783907890319824,2.771967649459839,
sage,1,0,154,0.23849294261700255,,,0.8475375175476074,2.7036209106445312,
sage,1,0,155,0.2380277236796079,0.8492402214771516,0.8016599995539332,0.8532829284667969,2.723742723464966,2.326946973800659
sage,1,0,156,0.23877010022494694,,,0.853055477142334,2.75885272026062,
sage,1,0,157,0.2382209072988304,,,0.8764398097991943,2.775912046432495,
sage,1,0,158,0.2384177190510394,,,0.8603665828704834,2.7429473400115967,
sage,1,0,159,0.23869718344815835,,,0.8555407524108887,2.7317721843719482,
sage,1,0,160,0.2384256837398468,0.8487843457765248,0.8051101274219147,0.8417015075683594,2.7111682891845703,2.364509344100952
sage,1,0,161,0.2384691998832358,,,0.964972972869873,2.793527364730835,
sage,1,0,162,0.23847023753487404,,,0.8196959495544434,2.6918697357177734,
sage,1,0,163,0.23830802536977283,,,0.8607537746429443,2.753298044204712,
sage,1,0,164,0.23810492424494833,,,0.8685803413391113,2.6875765323638916,
sage,1,0,165,0.23852199800051463,0.8481624656149143,0.8022689816037403,0.8221428394317627,2.712796688079834,2.3131215572357178
sage,1,0,166,0.2386182079957178,,,0.8552522659301758,2.7338194847106934,
sage,1,0,167,0.23882965179400156,,,0.8546676635742188,2.6860547065734863,
sage,1,0,168,0.23836189727915377,,,0.8465878963470459,2.7120959758758545,
sage,1,0,169,0.23770083372615963,,,0.8822000026702881,2.777784585952759,
sage,1,0,170,0.238406480066237,0.8490320831346351,0.7973980195677927,0.8216838836669922,2.7001614570617676,2.349285840988159
sage,1,0,171,0.23816714863734553,,,0.8463735580444336,2.717400074005127,
sage,1,0,172,0.23828863284146196,,,0.849877119064331,2.7512311935424805,
sage,1,0,173,0.23835229133132185,,,0.8459885120391846,2.7108511924743652,
sage,1,0,174,0.23805885542232327,,,0.8573529720306396,2.7011709213256836,
sage,1,0,175,0.2381185506192768,0.8504073608463286,0.8045066372310218,0.8706669807434082,2.7442355155944824,2.371370315551758
sage,1,0,176,0.2381803756760712,,,0.8495683670043945,2.7128348350524902,
sage,1,0,177,0.2382910029208754,,,0.8494629859924316,2.739337921142578,
sage,1,0,178,0.23786644104443128,,,0.8289272785186768,2.7092549800872803,
sage,1,0,179,0.23832738976962384,,,0.8350775241851807,2.6758487224578857,
sage,1,0,180,0.237357977122152,0.8452697602727104,0.7941690204060113,0.8989691734313965,2.7823262214660645,2.355686664581299
sage,1,0,181,0.2375120686065003,,,0.8472342491149902,2.735590934753418,
sage,1,0,182,0.23776281290991053,,,0.8817200660705566,2.7899010181427,
sage,1,0,183,0.23778853251540746,,,0.8531498908996582,2.6812665462493896,
sage,1,0,184,0.23734143927056336,,,0.8569962978363037,2.694597005844116,
sage,1,0,185,0.23720317806463095,0.8483744329180818,0.802717434602058,0.849811315536499,2.6976852416992188,2.3654303550720215
sage,1,0,186,0.237845395456107,,,0.9602971076965332,2.864199638366699,
sage,1,0,187,0.23744089151529357,,,0.850590705871582,2.757019519805908,
sage,1,0,188,0.23682221385728255,,,0.8514409065246582,2.7445943355560303,
sage,1,0,189,0.2372247082814016,,,0.8650338649749756,2.7141973972320557,
sage,1,0,190,0.2365514949418453,0.8501970535696878,0.7992141017956221,0.8563311100006104,2.7812366485595703,2.3789477348327637
sage,1,0,191,0.23657603997994225,,,0.8453986644744873,2.7312865257263184,
sage,1,0,192,0.23708815402559855,,,0.8364565372467041,2.677629232406616,
sage,1,0,193,0.2368313723954229,,,0.8794898986816406,2.722757577896118,
sage,1,0,194,0.23691792267722875,,,0.9267911911010742,2.8138251304626465,
sage,1,0,195,0.236673701716117,0.8510334857461413,0.8026991901832845,0.8547120094299316,2.685302495956421,2.3753185272216797
sage,1,0,196,0.2368841682761255,,,0.9212381839752197,2.7502384185791016,
sage,1,0,197,0.23671543759110136,,,0.8507962226867676,2.716364622116089,
sage,1,0,198,0.23642136836460273,,,0.8758900165557861,2.7635347843170166,
sage,1,0,199,0.23698084190062774,,,0.8757827281951904,2.7515251636505127,
sage,1,0,200,0.23642408589383732,0.8526429539271244,0.8100605194253306,0.8597536087036133,2.75761342048645,2.3241031169891357
sage,2,1,1,0.4798719456283251,,,0.8789632320404053,2.760335922241211,
sage,2,1,2,0.333930673885324,,,0.8224318027496338,2.724748134613037,
sage,2,1,3,0.3172250584988107,,,0.8371491432189941,2.6959853172302246,
sage,2,1,4,0.3069171710221001,,,0.8999426364898682,2.7812607288360596,
sage,2,1,5,0.30063403019338736,0.7753037619099186,0.7294784419979232,0.869417667388916,2.7071895599365234,2.4226577281951904
sage,2,1,6,0.29608094265524304,,,0.8797299861907959,2.738677501678467,
sage,2,1,7,0.2920589363803164,,,0.8189492225646973,2.6816258430480957,
sage,2,1,8,0.2884136939166023,,,0.8586940765380859,2.7135725021362305,
sage,2,1,9,0.2855000886259515,,,0.8326101303100586,2.7224833965301514,
sage,2,1,10,0.2834923294648633,0.8009317330401354,0.7579025278293868,0.8991291522979736,2.7695119380950928,2.307731866836548
sage,2,1,11,0.2810052215122665,,,0.8431510925292969,2.6492748260498047,
sage,2,1,12,0.2792650377221642,,,0.8538773059844971,2.696993589401245,
sage,2,1,13,0.27635015929339396,,,0.833158016204834,2.660146474838257,
sage,2,1,14,0.2738614233672178,,,0.8733503818511963,2.754767656326294,
sage,2,1,15,0.2727500228780599,0.8097787812223096,0.7666768542029087,0.8453342914581299,2.709099054336548,2.2481837272644043
sage,2,1,16,0.27028406432818647,,,0.8438866138458252,2.733656167984009,
sage,2,1,17,0.26811690870972016,,,0.8000764846801758,2.6203079223632812,
sage,2,1,18,0.26605449342983917,,,0.85333251953125,2.7108075618743896,
sage,2,1,19,0.26477854985113136,,,0.8482472896575928,2.7498817443847656,
sage,2,1,20,0.263624709170709,0.8241572921735311,0.768951542370991,0.8944718837738037,2.7839558124542236,2.2973685264587402
sage,2,1,21,0.2614564309592204,,,0.8719356060028076,2.757906913757324,
sage,2,1,22,0.261157643318969,,,0.8259589672088623,2.689671277999878,
sage,2,1,23,0.2595209538548513,,,0.8262248039245605,2.6932246685028076,
sage,2,1,24,0.25884389806752184,,,0.8850667476654053,2.7387256622314453,
sage,2,1,25,0.2577909933950129,0.8319277107553333,0.7761628403333986,0.8806271553039551,2.7438504695892334,2.344897985458374
sage,2,1,26,0.25715887635410567,,,0.8207292556762695,2.706833839416504,
sage,2,1,27,0.256302925448225,,,0.8828792572021484,2.768129587173462,
sage,2,1,28,0.25630356783572034,,,0.8472244739532471,2.72756290435791,
sage,2,1,29,0.25531905069060423,,,0.8665361404418945,2.731863260269165,
sage,2,1,30,0.25451565918236885,0.8362483774362272,0.7879037477116368,0.833162784576416,2.679672956466675,2.2966058254241943
sage,2,1,31,0.25412824114050864,,,0.8616390228271484,2.731900691986084,
sage,2,1,32,0.25319325957259303,,,0.8750762939453125,2.727499008178711,
sage,2,1,33,0.2531773912340183,,,0.8961226940155029,2.7557833194732666,
sage,2,1,34,0.25262666317571825,,,0.8327100276947021,2.735725164413452,
sage,2,1,35,0.2520378638061008,0.8307930655208496,0.7812505556144825,0.8505082130432129,2.7154886722564697,2.3288135528564453
sage,2,1,36,0.2516261911738063,,,0.8608474731445312,2.731553554534912,
sage,2,1,37,0.252108727012989,,,0.8981003761291504,2.758126735687256,
sage,2,1,38,0.2515910318861198,,,0.8482005596160889,2.7466392517089844,
sage,2,1,39,0.250642286131832,,,0.8362758159637451,2.698288917541504,
sage,2,1,40,0.25043916997097393,0.8380878729953025,0.7850478459944855,0.8686776161193848,2.7371959686279297,2.2879772186279297
sage,2,1,41,0.2510361124254696,,,0.8276393413543701,2.691098213195801,
sage,2,1,42,0.24994264038988184,,,0.8893003463745117,2.7626683712005615,
sage,2,1,43,0.24965740217892407,,,0.8078343868255615,2.651909351348877,
sage,2,1,44,0.2494461693182846,,,0.8473381996154785,2.6553313732147217,
sage,2,1,45,0.2492572112303167,0.8392172344763609,0.786784430230739,0.8589141368865967,2.723536968231201,2.304042100906372
sage,2,1,46,0.24884222586649643,,,0.8350775241851807,2.6833837032318115,
sage,2,1,47,0.24865323077119994,,,0.8504478931427002,2.740659713745117,
sage,2,1,48,0.2486173673076107,,,0.9087088108062744,2.7733376026153564,
sage,2,1,49,0.24804792286873684,,,0.8699781894683838,2.688532829284668,
sage,2,1,50,0.24756018187188866,0.8432352558612912,0.8002245089117536,0.881267786026001,2.740074396133423,2.377408504486084
sage,2,1,51,0.2474480497937051,,,0.8653738498687744,2.7493605613708496,
sage,2,1,52,0.24759255648832554,,,0.8168501853942871,2.6361255645751953,
sage,2,1,53,0.2477404088389864,,,0.8424913883209229,2.6927011013031006,
sage,2,1,54,0.24746436884582856,,,0.8687582015991211,2.6863176822662354,
sage,2,1,55,0.24765725088388013,0.8420505359871701,0.7921914125664857,0.8619537353515625,2.735811710357666,2.3275208473205566
sage,2,1,56,0.24684702088029842,,,0.8358035087585449,2.7258832454681396,
sage,2,1,57,0.24675387791407338,,,0.8440737724304199,2.6543145179748535,
sage,2,1,58,0.2466485669607407,,,0.8411319255828857,2.6965408325195312,
sage,2,1,59,0.24698818601579886,,,0.8300297260284424,2.6661834716796875,
sage,2,1,60,0.2465764276248006,0.8311468634706262,0.790730993224244,0.8235259056091309,2.662174701690674,2.347496509552002
sage,2,1,61,0.24613271345699334,,,0.8859593868255615,2.7484993934631348,
sage,2,1,62,0.24556476514672554,,,0.8460259437561035,2.697359561920166,
sage,2,1,63,0.24603864557970648,,,0.8407328128814697,2.6579456329345703,
sage,2,1,64,0.24553954751987078,,,0.8525457382202148,2.6820802688598633,
sage,2,1,65,0.24529010527489895,0.8405866413125503,0.7941620522433165,0.875859260559082,2.7187118530273438,2.284741163253784
sage,2,1,66,0.24534382836620294,,,0.8212273120880127,2.7163116931915283,
sage,2,1,67,0.24483341745605858,,,0.8592500686645508,2.7278921604156494,
sage,2,1,68,0.2450755276904555,,,0.8240320682525635,2.655268430709839,
sage,2,1,69,0.24481093672587081,,,0.8460893630981445,2.7095413208007812,
sage,2,1,70,0.24475428830519103,0.8452610488886526,0.7945114967389111,0.8830935955047607,2.7550241947174072,2.3178770542144775
sage,2,1,71,0.24440208801905264,,,0.8286154270172119,2.6883275508880615,
sage,2,1,72,0.24474830745176046,,,0.8370041847229004,2.729004144668579,
sage,2,1,73,0.24447492318927988,,,0.8572752475738525,2.698033332824707,
sage,2,1,74,0.2447297866844732,,,0.8681237697601318,2.7197177410125732,
sage,2,1,75,0.24440762716871894,0.8434155477189584,0.7898926660359822,0.8729445934295654,2.735696792602539,2.2845094203948975
sage,2,1,76,0.2438482173005411,,,0.8553838729858398,2.74003267288208,
sage,2,1,77,0.24440570657438013,,,0.8624916076660156,2.740828514099121,
sage,2,1,78,0.2441313077404688,,,0.8236095905303955,2.7014758586883545,
sage,2,1,79,0.24402106852693226,,,0.841327428817749,2.6708810329437256,
sage,2,1,80,0.2440807270298258,0.8470656272107793,0.797203667551397,0.8480682373046875,2.713444709777832,2.2172892093658447
sage,2,1,81,0.24379970956146513,,,0.846442461013794,2.665811538696289,
sage,2,1,82,0.2438063441717539,,,0.8866519927978516,2.733637809753418,
sage,2,1,83,0.2436301175776603,,,0.8001744747161865,2.6301515102386475,
sage,2,1,84,0.24340742319606584,,,0.8060204982757568,2.6240406036376953,
sage,2,1,85,0.2431741195690943,0.8469955720709471,0.7974602014152916,0.7997403144836426,2.6315317153930664,2.231513261795044
sage,2,1,86,0.24324794769883026,,,0.8259091377258301,2.659834384918213,
sage,2,1,87,0.24309138908458786,,,0.8032021522521973,2.6429479122161865,
sage,2,1,88,0.24250406608253694,,,0.8183610439300537,2.6648988723754883,
sage,2,1,89,0.2426736976460513,,,0.8059995174407959,2.6927881240844727,
sage,2,1,90,0.24216894099536185,0.8425812085091449,0.790600978941857,0.8106112480163574,2.686450719833374,2.261420249938965
sage,2,1,91,0.2422905736223998,,,0.7836930751800537,2.6763319969177246,
sage,2,1,92,0.2420677064082201,,,0.7872974872589111,2.6324002742767334,
sage,2,1,93,0.2420961865347258,,,0.7950313091278076,2.655599355697632,
sage,2,1,94,0.24210638134361082,,,0.8093912601470947,2.652632236480713,
sage,2,1,95,0.2425554580202468,0.8475934085215392,0.7971906843982376,0.7971632480621338,2.6694257259368896,2.265235662460327
sage,2,1,96,0.2420742870372164,,,0.7979066371917725,2.706207513809204,
sage,2,1,97,0.24174977322211672,,,0.8064002990722656,2.6461756229400635,
sage,2,1,98,0.2418351272748835,,,0.8081619739532471,2.616894483566284,
sage,2,1,99,0.24175820851814833,,,0.7993600368499756,2.685164451599121,
sage,2,1,100,0.24195971778216038,0.8460699424776834,0.7939126578695346,0.7858676910400391,2.6500399112701416,2.280402421951294
sage,2,1,101,0.2419660975858441,,,0.8162925243377686,2.7060790061950684,
sage,2,1,102,0.24174267010321104,,,0.7927100658416748,2.637007236480713,
sage,2,1,103,0.24166979634813007,,,0.7956528663635254,2.631735324859619,
sage,2,1,104,0.2411515853129171,,,0.7645549774169922,2.6631622314453125,
sage,2,1,105,0.24186915633343153,0.8439284436061192,0.7954919419132365,0.8065261840820312,2.673785924911499,2.264450788497925
sage,2,1,106,0.24111701855880346,,,0.8470864295959473,2.724195718765259,
sage,2,1,107,0.2421016837853594,,,0.8683199882507324,2.74857497215271,
sage,2,1,108,0.24152606885096758,,,0.8848798274993896,2.753525972366333,
sage,2,1,109,0.24140713351508242,,,0.8273625373840332,2.6671853065490723,
sage,2,1,110,0.24113170206041012,0.8450859754261295,0.7971190434029846,0.8359546661376953,2.6921424865722656,2.2826898097991943
sage,2,1,111,0.24077414734471123,,,0.8909018039703369,2.755594253540039,
sage,2,1,112,0.24088385027454137,,,0.8446424007415771,2.658660650253296,
sage,2,1,113,0.24094706764795115,,,0.8879268169403076,2.7297167778015137,
sage,2,1,114,0.24100460585025554,,,0.8634810447692871,2.7359039783477783,
sage,2,1,115,0.2411014151795927,0.8443094504589622,0.8010021329989249,0.8257622718811035,2.6718499660491943,2.2734804153442383
sage,2,1,116,0.24063367355262624,,,0.8396494388580322,2.7066538333892822,
sage,2,1,117,0.24106058403143413,,,0.8662688732147217,2.686657667160034,
sage,2,1,118,0.2405681100568529,,,0.8211832046508789,2.700894594192505,
sage,2,1,119,0.2402392255138482,,,0.847639799118042,2.702354907989502,
sage,2,1,120,0.24025733387202977,0.8481014311377834,0.801067174683318,0.8536639213562012,2.725494146347046,2.325446605682373
sage,2,1,121,0.24039058394814472,,,0.8468539714813232,2.735241174697876,
sage,2,1,122,0.24090600551983793,,,0.8660097122192383,2.7285680770874023,
sage,2,1,123,0.24002874572430466,,,0.831932544708252,2.621269941329956,
