method,run_id,seed,best_val_auc,best_test_auc,final_val_auc,final_test_auc,mean_train_sampling_time,mean_train_epoch_time,mean_eval_time,total_run_time
gcn,1,0,0.8210418887902643,0.7282318577220378,0.8165849416007037,0.7475570980269541,0.8665259909629822,2.773181589603424,2.3855311727523802,2169.85072517395
gcn,2,1,0.8221915540236299,0.7383744584336777,0.8183842370533428,0.7401800653390743,0.8657236485481262,2.758731427669525,2.359901943206787,2159.431224822998
gcn,3,2,0.8228166657968484,0.7369242740312598,0.8170152933638237,0.7395184113691949,0.8042889018058776,2.689168706417084,2.293707504272461,2117.577009677887
gcn,4,3,0.8223755783016158,0.7477185237761234,0.8182179878666549,0.7358557417954984,0.7982230434417724,2.681460213661194,2.284232831001282,2110.5366604328156
gcn,5,4,0.8183549127332516,0.7273063265017184,0.8169003457422843,0.7265049384021062,0.8076027336120606,2.7184884548187256,2.309935920238495,2145.1589143276215
