method,run_id,seed,epoch,train_loss,val_auc,test_auc,train_sampling_time,train_epoch_time,eval_time
gcn,1,0,26,0.28125629341655034,,,0.8461706638336182,2.7627832889556885,
gcn,1,0,27,0.28078441366182233,,,0.8832018375396729,2.7545595169067383,
gcn,1,0,28,0.2802304265367518,,,0.8700699806213379,2.7733922004699707,
gcn,1,0,29,0.27974168295663154,,,0.8659889698028564,2.721947431564331,
gcn,1,0,30,0.27888273423108545,0.7950285600517006,0.7164994304000404,0.8382649421691895,2.696621894836426,2.360349655151367
gcn,1,0,31,0.2787546987304782,,,0.8510334491729736,2.7456815242767334,
gcn,1,0,32,0.2783763531687204,,,0.8521370887756348,2.758359909057617,
gcn,1,0,33,0.27860443861664896,,,0.8320789337158203,2.7424747943878174,
gcn,1,0,34,0.27789178934478953,,,0.835378885269165,2.778562307357788,
gcn,1,0,35,0.2768025625273505,0.7984962743144761,0.7233780623697416,0.8955252170562744,2.7756876945495605,2.3942253589630127
gcn,1,0,36,0.2772375831025264,,,0.8603808879852295,2.768711566925049,
gcn,1,0,37,0.27707274260940856,,,0.873680830001831,2.8063738346099854,
gcn,1,0,38,0.2768816154543376,,,0.8510432243347168,2.7550084590911865,
gcn,1,0,39,0.2761875274555183,,,0.8511791229248047,2.760531187057495,
gcn,1,0,40,0.2764918914426869,0.7924950888965651,0.7080236853149396,0.8436203002929688,2.7585418224334717,2.2780489921569824
gcn,1,0,41,0.27551844216872257,,,0.8650317192077637,2.7859320640563965,
gcn,1,0,42,0.27514692415184405,,,0.9324712753295898,2.8537330627441406,
gcn,1,0,43,0.2754764553612734,,,0.8328695297241211,2.7402493953704834,
gcn,1,0,44,0.27489608559741513,,,0.8664150238037109,2.761958360671997,
gcn,1,0,45,0.27537276298483776,0.7937111681951727,0.7197154250150373,0.8787708282470703,2.7902910709381104,2.3863089084625244
gcn,1,0,46,0.2750755092047719,,,0.8533370494842529,2.742766857147217,
gcn,1,0,47,0.2750574242682795,,,0.8525140285491943,2.746066093444824,
gcn,1,0,48,0.27451776893481655,,,0.876678466796875,2.7627456188201904,
gcn,1,0,49,0.2744410206626143,,,0.8194384574890137,2.7207531929016113,
gcn,1,0,50,0.27474213194506625,0.8012676594658146,0.7305328325092637,0.8246057033538818,2.7281887531280518,2.4158132076263428
gcn,1,0,51,0.27345207580601405,,,0.8408663272857666,2.675457239151001,
gcn,1,0,52,0.2731906577553729,,,0.8394324779510498,2.730120897293091,
gcn,1,0,53,0.27385374899240494,,,0.8265542984008789,2.7302331924438477,
gcn,1,0,54,0.27362522363895303,,,0.8757100105285645,2.7607123851776123,
gcn,1,0,55,0.2737250165749189,0.8007260661578871,0.7249892992546576,0.834679126739502,2.7444074153900146,2.327298164367676
gcn,1,0,56,0.2738532026292248,,,0.8471317291259766,2.760061740875244,
gcn,1,0,57,0.27301577879453875,,,0.7933878898620605,2.665578842163086,
gcn,1,0,58,0.2728200637811432,,,0.9001116752624512,2.7962327003479004,
gcn,1,0,59,0.27228696035264505,,,0.8451807498931885,2.758110523223877,
gcn,1,0,60,0.27194056787179705,0.8008403004661623,0.7170835903217361,0.8936183452606201,2.818065643310547,2.3717570304870605
gcn,1,0,61,0.272151460937999,,,0.9035234451293945,2.7856547832489014,
gcn,1,0,62,0.2721457485182724,,,0.8378314971923828,2.757993221282959,
gcn,1,0,63,0.2720514263327546,,,0.857703447341919,2.7167460918426514,
gcn,1,0,64,0.27225200960517754,,,0.8906583786010742,2.811734676361084,
gcn,1,0,65,0.2721782430766792,0.8028500387079193,0.725458669560391,0.8926005363464355,2.7956037521362305,2.357029676437378
gcn,1,0,66,0.2719479433181584,,,0.8754360675811768,2.7246110439300537,
gcn,1,0,67,0.27179940395462077,,,0.8769431114196777,2.7855379581451416,
gcn,1,0,68,0.2719527190399409,,,0.8231785297393799,2.705296754837036,
gcn,1,0,69,0.27217536076075355,,,0.8426475524902344,2.734071969985962,
gcn,1,0,70,0.27182959345534596,0.8081965140826617,0.7376717926540826,0.8634400367736816,2.72605037689209,2.3615424633026123
gcn,1,0,71,0.27157435820939146,,,0.8702046871185303,2.7601823806762695,
gcn,1,0,72,0.2709870943432006,,,0.8315567970275879,2.710613489151001,
gcn,1,0,73,0.27028765948006006,,,0.9209883213043213,2.8257815837860107,
gcn,1,0,74,0.27084235180220995,,,0.8445422649383545,2.7012736797332764,
gcn,1,0,75,0.27067604502478404,0.8041802250706487,0.7192294072490545,0.829413890838623,2.723223924636841,2.332750082015991
gcn,1,0,76,0.2710809134495933,,,0.8621730804443359,2.8091320991516113,
gcn,1,0,77,0.2704557805145897,,,0.8298225402832031,2.7153773307800293,
gcn,1,0,78,0.27099427634059853,,,0.8631854057312012,2.7158238887786865,
gcn,1,0,79,0.27085802469006753,,,0.8765952587127686,2.7762107849121094,
gcn,1,0,80,0.2708264235827085,0.8054029195791278,0.7311340712115968,0.8341600894927979,2.6924140453338623,2.3659205436706543
gcn,1,0,81,0.27008144186043714,,,0.8395512104034424,2.7231266498565674,
gcn,1,0,82,0.2705371722417809,,,0.8750882148742676,2.768833637237549,
gcn,1,0,83,0.2701007507375971,,,0.8343892097473145,2.753363847732544,
gcn,1,0,84,0.26986253451385267,,,0.8897037506103516,2.781146764755249,
gcn,1,0,85,0.26993722753885135,0.8054347635353626,0.7096134060513314,0.8899509906768799,2.8093347549438477,2.404367208480835
gcn,1,0,86,0.2699737694941013,,,0.8598244190216064,2.7211952209472656,
gcn,1,0,87,0.26991409639987457,,,0.8717489242553711,2.718925714492798,
gcn,1,0,88,0.26979567991767756,,,0.90248703956604,2.80712628364563,
gcn,1,0,89,0.2695986079880528,,,0.8435301780700684,2.718073606491089,
gcn,1,0,90,0.2700357209729329,0.8078897017271799,0.7288801859577249,0.8697006702423096,2.7762207984924316,2.3744449615478516
gcn,1,0,91,0.2701902992942627,,,0.836453914642334,2.7182488441467285,
gcn,1,0,92,0.26972472359139127,,,0.8362832069396973,2.7103545665740967,
gcn,1,0,93,0.2692561327071324,,,0.8763041496276855,2.771224021911621,
gcn,1,0,94,0.2692180232166106,,,0.8591759204864502,2.805006742477417,
gcn,1,0,95,0.2692533949107428,0.7952268809900016,0.7066836455230122,0.882164478302002,2.7571725845336914,2.37052321434021
gcn,1,0,96,0.26984096961440956,,,0.8329520225524902,2.6555559635162354,
gcn,1,0,97,0.2693204197943032,,,0.894942045211792,2.8046977519989014,
gcn,1,0,98,0.26922798713981394,,,0.857851505279541,2.7378711700439453,
gcn,1,0,99,0.26948813179291287,,,0.8420469760894775,2.7186779975891113,
gcn,1,0,100,0.26948050861696154,0.8117190794405627,0.7195343213883826,0.8487248420715332,2.746429443359375,2.356065511703491
gcn,1,0,101,0.26866437235108265,,,0.8716373443603516,2.831282377243042,
gcn,1,0,102,0.26860081264302427,,,0.8577373027801514,2.783834218978882,
gcn,1,0,103,0.2687610076078344,,,0.8707802295684814,2.758019208908081,
gcn,1,0,104,0.2686603766709147,,,0.8804378509521484,2.7575759887695312,
gcn,1,0,105,0.2683681893248778,0.8017775287498281,0.709873128754638,0.8561367988586426,2.755596160888672,2.3577520847320557
gcn,1,0,106,0.2686928913906774,,,0.8673779964447021,2.809209108352661,
gcn,1,0,107,0.2691127460959447,,,0.8347346782684326,2.7284750938415527,
gcn,1,0,108,0.2679694643636529,,,0.8658139705657959,2.7448246479034424,
gcn,1,0,109,0.26838176302707045,,,0.8423116207122803,2.742915630340576,
gcn,1,0,110,0.2683200297999571,0.802887251300815,0.7040516229968715,0.8971908092498779,2.8194172382354736,2.3647913932800293
gcn,1,0,111,0.2687145421807722,,,0.8177688121795654,2.688112497329712,
gcn,1,0,112,0.26875261258273325,,,0.8659684658050537,2.738407611846924,
gcn,1,0,113,0.2687741120511825,,,0.8946292400360107,2.780034303665161,
gcn,1,0,114,0.2683439436642335,,,0.8970491886138916,2.80391001701355,
gcn,1,0,115,0.2682577614085437,0.8084339980744255,0.7200271085224276,0.8627223968505859,2.7582387924194336,2.390363931655884
gcn,1,0,116,0.2682253483539956,,,0.828481912612915,2.764371156692505,
gcn,1,0,117,0.26763497112861695,,,0.904127836227417,2.790858268737793,
gcn,1,0,118,0.2678835957309664,,,0.8506667613983154,2.7253212928771973,
gcn,1,0,119,0.26794589741005215,,,0.8600771427154541,2.7318079471588135,
gcn,1,0,120,0.26802379146713234,0.8110252189186341,0.7223884379154353,0.8535313606262207,2.7444159984588623,2.315338134765625
gcn,1,0,121,0.2683055640780153,,,0.8855531215667725,2.7653703689575195,
gcn,1,0,122,0.26832332198443326,,,0.864166259765625,2.7269115447998047,
gcn,1,0,123,0.2679395653006125,,,0.8548274040222168,2.7660884857177734,
gcn,1,0,124,0.26797660360616343,,,0.8218791484832764,2.7245874404907227,
gcn,1,0,125,0.26762757897941275,0.8037950120318861,0.7185546321229506,0.816540002822876,2.7011828422546387,2.3730087280273438
gcn,1,0,126,0.26763139829605725,,,0.8473408222198486,2.763275623321533,
gcn,1,0,127,0.26781848665171104,,,0.871668815612793,2.778353214263916,
gcn,1,0,128,0.26771568620109554,,,0.8283557891845703,2.7130653858184814,
gcn,1,0,129,0.2672937622607765,,,0.9317975044250488,2.822938919067383,
gcn,1,0,130,0.26773823458715523,0.8095299343408053,0.7172734011479287,0.8615083694458008,2.7819254398345947,2.371976852416992
gcn,1,0,131,0.26794599976201494,,,0.8526895046234131,2.7226500511169434,
gcn,1,0,132,0.26703238607424573,,,0.8491621017456055,2.7404518127441406,
gcn,1,0,133,0.267917724960123,,,0.8513267040252686,2.7501630783081055,
gcn,1,0,134,0.2676052459274239,,,0.8372840881347656,2.7447094917297363,
gcn,1,0,135,0.2671721876778893,0.8117757270633711,0.7472143474021221,0.8497607707977295,2.7642672061920166,2.3512914180755615
gcn,1,0,136,0.26800100008027333,,,0.8824765682220459,2.7566516399383545,
gcn,1,0,137,0.2671228414453344,,,0.8481132984161377,2.7446839809417725,
gcn,1,0,138,0.26706687438596594,,,0.9082624912261963,2.726611614227295,
gcn,1,0,139,0.26747383139381975,,,0.830786943435669,2.7491250038146973,
gcn,1,0,140,0.26721821407713087,0.8045072612974937,0.7210483268771645,0.8309326171875,2.7303593158721924,2.354048728942871
gcn,1,0,141,0.26682602205134626,,,0.873582124710083,2.769815444946289,
gcn,1,0,142,0.26727924905722106,,,0.848085880279541,2.7733514308929443,
gcn,1,0,143,0.2672519242399226,,,0.8356022834777832,2.7375266551971436,
gcn,1,0,144,0.26738509384333314,,,0.8001968860626221,2.7175192832946777,
gcn,1,0,145,0.26694859120618963,0.8108778432517264,0.7349060500749092,0.8801343441009521,2.7711474895477295,2.3720786571502686
gcn,1,0,146,0.2670536704467152,,,0.824854850769043,2.7132182121276855,
gcn,1,0,147,0.2666453097160684,,,0.8716232776641846,2.741234302520752,
gcn,1,0,148,0.2664478344409682,,,0.8228771686553955,2.7738757133483887,
gcn,1,0,149,0.2671224772131921,,,0.8375840187072754,2.736722707748413,
gcn,1,0,150,0.26650230812698056,0.807089068511603,0.7062494148467794,0.8575592041015625,2.7966179847717285,2.3848254680633545
gcn,1,0,151,0.2671122449355911,,,0.8512601852416992,2.716313362121582,
gcn,1,0,152,0.2665965424211251,,,0.8228583335876465,2.708529233932495,
gcn,1,0,153,0.2666844043085788,,,0.8404040336608887,2.7235631942749023,
gcn,1,0,154,0.26600595010320727,,,0.823413610458374,2.6908555030822754,
gcn,1,0,155,0.2661956065121717,0.8135489747382713,0.7156305237559272,0.9057588577270508,2.775521755218506,2.3824028968811035
gcn,1,0,156,0.2656378370753768,,,0.9047746658325195,2.8249831199645996,
gcn,1,0,157,0.2661004827677344,,,0.8487906455993652,2.772392749786377,
gcn,1,0,158,0.2661618370323712,,,0.8403034210205078,2.6887075901031494,
gcn,1,0,159,0.2658498125016895,,,0.849123477935791,2.7884747982025146,
gcn,1,0,160,0.26587550231415374,0.8097416248146162,0.7274804645163835,0.8349194526672363,2.7679455280303955,2.3463616371154785
gcn,1,0,161,0.26616426622184003,,,0.8625812530517578,2.757768392562866,
gcn,1,0,162,0.26592054308843227,,,0.8948178291320801,2.8186845779418945,
gcn,1,0,163,0.26581660186523676,,,0.9104444980621338,2.777463436126709,
gcn,1,0,164,0.2654466303555815,,,0.8869707584381104,2.7610244750976562,
gcn,1,0,165,0.2653121928513662,0.8107130435412697,0.7269997602245841,0.8264036178588867,2.7692296504974365,2.3627161979675293
gcn,1,0,166,0.2658912100383075,,,0.9026610851287842,2.798004150390625,
gcn,1,0,167,0.265766425854126,,,0.8384361267089844,2.753347158432007,
gcn,1,0,168,0.2660520336122987,,,0.8535864353179932,2.7633278369903564,
gcn,1,0,169,0.2656429245460559,,,0.9037320613861084,2.751453161239624,
gcn,1,0,170,0.26579544329841703,0.8090683248714783,0.7289176985342806,0.8587946891784668,2.761573314666748,2.3713083267211914
gcn,1,0,171,0.2657592937271655,,,0.8755929470062256,2.760772943496704,
gcn,1,0,172,0.2659502191382778,,,0.8561305999755859,2.763450860977173,
gcn,1,0,173,0.26582127343045026,,,0.9052462577819824,2.835416078567505,
gcn,1,0,174,0.26601939861355706,,,0.8651111125946045,2.763791084289551,
gcn,1,0,175,0.26597069603877505,0.8064222281012459,0.7164986397633816,0.8880476951599121,2.773267984390259,2.3963730335235596
gcn,1,0,176,0.26544642316924727,,,0.8290126323699951,2.732851505279541,
gcn,1,0,177,0.26481768631910624,,,0.8307638168334961,2.754101037979126,
gcn,1,0,178,0.2657546147171344,,,0.8464736938476562,2.7495460510253906,
gcn,1,0,179,0.2654600224256265,,,0.8245444297790527,2.726879596710205,
gcn,1,0,180,0.2657317032391545,0.8117591067502792,0.7280382977172464,0.870948076248169,2.7436790466308594,2.38452410697937
gcn,1,0,181,0.26560149894359736,,,0.8517487049102783,2.770751714706421,
gcn,1,0,182,0.26504533289404214,,,0.9284875392913818,2.836644411087036,
gcn,1,0,183,0.26536815842610634,,,0.8540687561035156,2.761402130126953,
gcn,1,0,184,0.26560465624537516,,,0.8626537322998047,2.7488129138946533,
gcn,1,0,185,0.2653662060782685,0.8112552767030168,0.7384939798972386,0.8427886962890625,2.7193238735198975,2.3944265842437744
gcn,1,0,186,0.265180617908058,,,0.848792314529419,2.762423038482666,
gcn,1,0,187,0.2657509325316346,,,0.868450403213501,2.8113150596618652,
gcn,1,0,188,0.2648058334776491,,,0.837371826171875,2.7214906215667725,
gcn,1,0,189,0.2653818633749481,,,0.8613953590393066,2.7341954708099365,
gcn,1,0,190,0.2652947158490141,0.8063398881236681,0.7244368936672589,0.8488955497741699,2.7536258697509766,2.4122586250305176
gcn,1,0,191,0.26471319614056604,,,0.8689150810241699,2.772365093231201,
gcn,1,0,192,0.2653760836250044,,,0.8523998260498047,2.766815662384033,
gcn,1,0,193,0.26467109126370536,,,0.8481483459472656,2.7803516387939453,
gcn,1,0,194,0.265033080300839,,,0.8254959583282471,2.7039995193481445,
gcn,1,0,195,0.26529857739860363,0.8137044959172954,0.7306853448150974,0.8648359775543213,2.774676561355591,2.3873841762542725
gcn,1,0,196,0.26549699253598796,,,0.846670389175415,2.803262710571289,
gcn,1,0,197,0.2653172888699262,,,0.8557147979736328,2.7440922260284424,
gcn,1,0,198,0.26477255307708336,,,0.8662154674530029,2.7192533016204834,
gcn,1,0,199,0.2656103343586613,,,0.8438994884490967,2.7266952991485596,
gcn,1,0,200,0.26581679798997176,0.8135304393859573,0.734405223959187,0.8373379707336426,2.69265079498291,2.387298107147217
gcn,2,1,1,0.48061722947779406,,,0.8435633182525635,2.7633490562438965,
gcn,2,1,2,0.3421448954117637,,,0.8445193767547607,2.6932520866394043,
gcn,2,1,3,0.3268910214017804,,,0.7979466915130615,2.7114055156707764,
gcn,2,1,4,0.3186683792864192,,,0.8565380573272705,2.778559684753418,
gcn,2,1,5,0.3135553326746192,0.7295381406080975,0.6351906620709944,0.8363864421844482,2.721752882003784,2.4398655891418457
gcn,2,1,6,0.3102867335986328,,,0.8416163921356201,2.7492525577545166,
gcn,2,1,7,0.3075142920214734,,,0.8660237789154053,2.7745962142944336,
gcn,2,1,8,0.3056200259124954,,,0.8819847106933594,2.755256414413452,
gcn,2,1,9,0.3029625888681069,,,0.860482931137085,2.7653982639312744,
gcn,2,1,10,0.30111319808732107,0.7625139071816182,0.6926220320469431,0.8641788959503174,2.7499120235443115,2.306302785873413
gcn,2,1,11,0.2983556860568299,,,0.9362015724182129,2.854295492172241,
gcn,2,1,12,0.29659665335735685,,,0.8492045402526855,2.7213332653045654,
gcn,2,1,13,0.29420893192931213,,,0.833916425704956,2.739743709564209,
gcn,2,1,14,0.2923027326885255,,,0.8482475280761719,2.745145082473755,
gcn,2,1,15,0.2907657084902509,0.7784338641272409,0.6916002123189066,0.8455719947814941,2.7023186683654785,2.4490702152252197
gcn,2,1,16,0.28924620406366636,,,0.8290252685546875,2.7228517532348633,
gcn,2,1,17,0.2878797926278532,,,0.8349425792694092,2.708339214324951,
gcn,2,1,18,0.28652019794919353,,,0.9373664855957031,2.8146417140960693,
gcn,2,1,19,0.2863098503560828,,,0.8294808864593506,2.755279541015625,
gcn,2,1,20,0.2855850222644898,0.7780598460538801,0.698116355088229,0.8074913024902344,2.704047441482544,2.40303373336792
gcn,2,1,21,0.28433181294249144,,,0.8662087917327881,2.7889723777770996,
gcn,2,1,22,0.2841277391344309,,,0.8340976238250732,2.7139649391174316,
gcn,2,1,23,0.28350450477619477,,,0.885962724685669,2.783898115158081,
gcn,2,1,24,0.2829551986154285,,,0.8572564125061035,2.78224515914917,
gcn,2,1,25,0.28122387620263456,0.7907577442137833,0.7304626042157766,0.8747022151947021,2.8159358501434326,2.392667770385742
gcn,2,1,26,0.2813760158332183,,,0.8637237548828125,2.7150864601135254,
gcn,2,1,27,0.2807799854476634,,,0.8256018161773682,2.738821029663086,
gcn,2,1,28,0.2799938627284203,,,0.859424352645874,2.811292886734009,
gcn,2,1,29,0.27958537583154663,,,0.8441493511199951,2.7558257579803467,
gcn,2,1,30,0.27856203947028285,0.7935943533746099,0.721809814502771,0.8603718280792236,2.7800309658050537,2.364464282989502
gcn,2,1,31,0.2796691206368345,,,0.8472771644592285,2.7776482105255127,
gcn,2,1,32,0.27869913851845013,,,0.8563675880432129,2.757373332977295,
gcn,2,1,33,0.2776730633877889,,,0.8589112758636475,2.706162929534912,
gcn,2,1,34,0.27748918090689195,,,0.8739371299743652,2.7780187129974365,
gcn,2,1,35,0.27703478922574903,0.7924606161588796,0.7332546415964876,0.8406600952148438,2.7154481410980225,2.353649616241455
gcn,2,1,36,0.27753842501731757,,,0.8340520858764648,2.718357563018799,
gcn,2,1,37,0.2766073961348712,,,0.845130205154419,2.7405383586883545,
gcn,2,1,38,0.27603924011099384,,,0.8466286659240723,2.7113499641418457,
gcn,2,1,39,0.276291942854551,,,0.8530492782592773,2.7426164150238037,
gcn,2,1,40,0.2760559843493163,0.8023319297944311,0.7334505435594442,0.8547000885009766,2.7796101570129395,2.412184715270996
gcn,2,1,41,0.27567433634693267,,,0.8203914165496826,2.764599561691284,
gcn,2,1,42,0.27557907570393675,,,0.8538157939910889,2.7772068977355957,
gcn,2,1,43,0.2756624347267474,,,0.8396034240722656,2.729980230331421,
gcn,2,1,44,0.2747931197051862,,,0.8284311294555664,2.7167930603027344,
gcn,2,1,45,0.27494581449937266,0.7982961811571035,0.720493810811352,0.8162541389465332,2.713113307952881,2.3541436195373535
gcn,2,1,46,0.27490298329932633,,,0.8399167060852051,2.783045768737793,
gcn,2,1,47,0.27437061680317126,,,0.8747014999389648,2.756077766418457,
gcn,2,1,48,0.2750761315933087,,,0.9059922695159912,2.779996156692505,
gcn,2,1,49,0.2743807914451954,,,0.8580935001373291,2.802703380584717,
gcn,2,1,50,0.27409167839868676,0.7859254116925036,0.7097924675703383,0.8274810314178467,2.7303245067596436,2.391822576522827
gcn,2,1,51,0.27343307011335477,,,0.8601694107055664,2.7645199298858643,
gcn,2,1,52,0.27377941172942566,,,0.8221032619476318,2.690160036087036,
gcn,2,1,53,0.27304915098573446,,,0.8278427124023438,2.707298994064331,
gcn,2,1,54,0.2739047962511985,,,0.879378080368042,2.7580437660217285,
gcn,2,1,55,0.2733631465939671,0.7959051434685904,0.7298317891406564,0.8558814525604248,2.7509899139404297,2.3420798778533936
gcn,2,1,56,0.2724758341980192,,,0.8420741558074951,2.735609292984009,
gcn,2,1,57,0.272799009390504,,,0.8452417850494385,2.6890411376953125,
gcn,2,1,58,0.273760259280138,,,0.8754010200500488,2.776176691055298,
gcn,2,1,59,0.27341507599964543,,,0.8888978958129883,2.809514045715332,
gcn,2,1,60,0.27276889973525786,0.7999170814335572,0.7276619497728204,0.9043686389923096,2.7815351486206055,2.360121250152588
gcn,2,1,61,0.2732372472209815,,,0.8887155055999756,2.816030979156494,
gcn,2,1,62,0.27267642309035384,,,0.8127000331878662,2.695061683654785,
gcn,2,1,63,0.272585747951609,,,0.8346438407897949,2.7361223697662354,
gcn,2,1,64,0.2723580543065578,,,0.8419239521026611,2.7183878421783447,
gcn,2,1,65,0.27310615039852754,0.7985417524780588,0.734087538577976,0.8562266826629639,2.746493339538574,2.358917474746704
gcn,2,1,66,0.27212632833768374,,,0.8658719062805176,2.7537171840667725,
gcn,2,1,67,0.2721760951012762,,,0.8746247291564941,2.7709338665008545,
gcn,2,1,68,0.27147246355615123,,,0.8745191097259521,2.7454519271850586,
gcn,2,1,69,0.27164918956837625,,,0.8434927463531494,2.7124581336975098,
gcn,2,1,70,0.27173433216379284,0.7994827268284798,0.7205883574844721,0.8218002319335938,2.726667881011963,2.325594902038574
gcn,2,1,71,0.2711276940950752,,,0.8537485599517822,2.715341091156006,
gcn,2,1,72,0.2710288579007402,,,0.8442897796630859,2.74336314201355,
gcn,2,1,73,0.2712157074029202,,,0.8897180557250977,2.752121686935425,
gcn,2,1,74,0.27093200993098326,,,0.8212156295776367,2.7518343925476074,
gcn,2,1,75,0.2704392603787629,0.8007495570330058,0.7072433588593023,0.9015576839447021,2.806720495223999,2.3218774795532227
gcn,2,1,76,0.2707058878625584,,,0.8649120330810547,2.777714490890503,
gcn,2,1,77,0.2705134069593828,,,0.8208174705505371,2.6988563537597656,
gcn,2,1,78,0.27007715244096353,,,0.888314962387085,2.7535648345947266,
gcn,2,1,79,0.27038909456944005,,,0.848660945892334,2.7884373664855957,
gcn,2,1,80,0.27036587406065477,0.8027662374766619,0.7214767507767472,0.8512916564941406,2.7288756370544434,2.3691763877868652
gcn,2,1,81,0.2704492827987309,,,0.8022191524505615,2.7534141540527344,
gcn,2,1,82,0.2703400288435591,,,0.8201241493225098,2.6957006454467773,
gcn,2,1,83,0.26987375684105647,,,0.871422290802002,2.754187822341919,
gcn,2,1,84,0.2706915776433057,,,0.8733997344970703,2.7488508224487305,
gcn,2,1,85,0.2700587715081176,0.8033713601954923,0.7317577272123169,0.8241531848907471,2.731644868850708,2.458120822906494
gcn,2,1,86,0.26961470146406225,,,0.865443229675293,2.760800838470459,
gcn,2,1,87,0.2705529178857162,,,0.8560676574707031,2.737161874771118,
gcn,2,1,88,0.2704561663593422,,,0.8175346851348877,2.7389516830444336,
gcn,2,1,89,0.26974543285738156,,,0.8435642719268799,2.7230310440063477,
gcn,2,1,90,0.2698877351362941,0.8016046607377926,0.7234271351006426,0.8672900199890137,2.7411158084869385,2.400362014770508
gcn,2,1,91,0.2694884311256374,,,0.8600924015045166,2.788466215133667,
gcn,2,1,92,0.26880935391035277,,,0.8519353866577148,2.789220094680786,
gcn,2,1,93,0.2693664117694351,,,0.8343770503997803,2.702518939971924,
gcn,2,1,94,0.2694894547333454,,,0.8863632678985596,2.7749478816986084,
gcn,2,1,95,0.2692990165218561,0.8035899981581359,0.7308310290223698,0.9003252983093262,2.785275936126709,2.409529447555542
gcn,2,1,96,0.26900118240591003,,,0.8313620090484619,2.7270560264587402,
gcn,2,1,97,0.2688382329700806,,,0.8443136215209961,2.7721054553985596,
gcn,2,1,98,0.26872229318855545,,,0.8784666061401367,2.769578695297241,
gcn,2,1,99,0.2697270340006161,,,0.8305246829986572,2.7057814598083496,
gcn,2,1,100,0.2689917503292151,0.8067431395175927,0.7131371968578708,0.8744144439697266,2.787992000579834,2.343967914581299
gcn,2,1,101,0.26931316576783093,,,0.8432960510253906,2.7471323013305664,
gcn,2,1,102,0.26907544699917113,,,0.8640449047088623,2.7542495727539062,
gcn,2,1,103,0.26903653289136104,,,0.8386578559875488,2.708158016204834,
gcn,2,1,104,0.26927102436601685,,,0.8543486595153809,2.7649223804473877,
gcn,2,1,105,0.26828869332733946,0.7997040085741582,0.7098218666608584,0.8527019023895264,2.7012951374053955,2.391659736633301
gcn,2,1,106,0.26848671434114696,,,0.874553918838501,2.765202283859253,
gcn,2,1,107,0.26842096881910277,,,0.8178257942199707,2.7281155586242676,
gcn,2,1,108,0.2680701978999161,,,0.8336384296417236,2.7546885013580322,
gcn,2,1,109,0.26840837576948645,,,0.8369638919830322,2.731394052505493,
gcn,2,1,110,0.2686239803922819,0.8055256306200907,0.7185459510372799,0.9139485359191895,2.799926519393921,2.358816385269165
gcn,2,1,111,0.2681528371033487,,,0.8308887481689453,2.7483832836151123,
gcn,2,1,112,0.2680372547656189,,,0.8777832984924316,2.6921205520629883,
gcn,2,1,113,0.2680527156695391,,,0.8360252380371094,2.742408275604248,
gcn,2,1,114,0.26820699200817744,,,0.8498551845550537,2.770244836807251,
gcn,2,1,115,0.2681749531243519,0.809785061841463,0.7366344111320079,0.8354082107543945,2.746981382369995,2.2956693172454834
